SysDate-ms	SysDate	SysTime-ms	SameValues	Q3	Rm	Q2	Rp	Q1	Am	U3	Ap	Pm	U2	U1	Pp	Q4	
02/16/2018 10:46:18 000	02/16/2018 10:46:18	000	0														
02/16/2018 10:46:19 001	02/16/2018 10:46:19	001	1														
02/16/2018 10:46:20 001	02/16/2018 10:46:20	001	1														
02/16/2018 10:46:21 001	02/16/2018 10:46:21	001	1														
02/16/2018 10:46:22 001	02/16/2018 10:46:22	001	1														
02/16/2018 10:46:23 001	02/16/2018 10:46:23	001	1														
02/16/2018 10:46:24 001	02/16/2018 10:46:24	001	1														
02/16/2018 10:46:25 001	02/16/2018 10:46:25	001	1														
02/16/2018 10:46:26 001	02/16/2018 10:46:26	001	1														
02/16/2018 10:46:27 001	02/16/2018 10:46:27	001	1														
02/16/2018 10:46:28 001	02/16/2018 10:46:28	001	1														
02/16/2018 10:46:29 001	02/16/2018 10:46:29	001	1														
02/16/2018 10:46:30 001	02/16/2018 10:46:30	001	1														
02/16/2018 10:46:31 001	02/16/2018 10:46:31	001	1														
02/16/2018 10:46:32 001	02/16/2018 10:46:32	001	1														
02/16/2018 10:46:33 001	02/16/2018 10:46:33	001	1														
02/16/2018 10:46:34 001	02/16/2018 10:46:34	001	1														
02/16/2018 10:46:35 001	02/16/2018 10:46:35	001	1														
02/16/2018 10:46:36 001	02/16/2018 10:46:36	001	1														
02/16/2018 10:46:37 001	02/16/2018 10:46:37	001	1														
02/16/2018 10:46:38 001	02/16/2018 10:46:38	001	1														
02/16/2018 10:46:39 002	02/16/2018 10:46:39	002	1														
02/16/2018 10:46:40 001	02/16/2018 10:46:40	001	1														
02/16/2018 10:46:41 001	02/16/2018 10:46:41	001	1														
02/16/2018 10:46:42 001	02/16/2018 10:46:42	001	1														
02/16/2018 10:46:43 001	02/16/2018 10:46:43	001	1														
02/16/2018 10:46:44 001	02/16/2018 10:46:44	001	1														
02/16/2018 10:46:45 001	02/16/2018 10:46:45	001	1														
02/16/2018 10:46:46 001	02/16/2018 10:46:46	001	1														
02/16/2018 10:46:47 001	02/16/2018 10:46:47	001	1														
02/16/2018 10:46:48 001	02/16/2018 10:46:48	001	1														
02/16/2018 10:46:49 001	02/16/2018 10:46:49	001	1														
02/16/2018 10:46:50 001	02/16/2018 10:46:50	001	1														
02/16/2018 10:46:51 001	02/16/2018 10:46:51	001	1														
02/16/2018 10:46:52 001	02/16/2018 10:46:52	001	1														
02/16/2018 10:46:53 001	02/16/2018 10:46:53	001	1														
02/16/2018 10:46:54 002	02/16/2018 10:46:54	002	1														
02/16/2018 10:46:55 001	02/16/2018 10:46:55	001	1														
02/16/2018 10:46:56 001	02/16/2018 10:46:56	001	1														
02/16/2018 10:46:57 001	02/16/2018 10:46:57	001	1														
02/16/2018 10:46:58 001	02/16/2018 10:46:58	001	1														
02/16/2018 10:46:59 001	02/16/2018 10:46:59	001	1														
02/16/2018 10:47:00 002	02/16/2018 10:47:00	002	1														
02/16/2018 10:47:01 001	02/16/2018 10:47:01	001	1														
02/16/2018 10:47:02 001	02/16/2018 10:47:02	001	1														
02/16/2018 10:47:03 001	02/16/2018 10:47:03	001	1														
02/16/2018 10:47:04 001	02/16/2018 10:47:04	001	1														
02/16/2018 10:47:05 001	02/16/2018 10:47:05	001	1														
02/16/2018 10:47:06 001	02/16/2018 10:47:06	001	1														
02/16/2018 10:47:07 001	02/16/2018 10:47:07	001	1														
02/16/2018 10:47:08 001	02/16/2018 10:47:08	001	1														
02/16/2018 10:47:09 001	02/16/2018 10:47:09	001	1														
02/16/2018 10:47:10 001	02/16/2018 10:47:10	001	1														
02/16/2018 10:47:11 001	02/16/2018 10:47:11	001	1														
02/16/2018 10:47:12 001	02/16/2018 10:47:12	001	1														
02/16/2018 10:47:13 001	02/16/2018 10:47:13	001	1														
02/16/2018 10:47:14 001	02/16/2018 10:47:14	001	1														
02/16/2018 10:47:15 001	02/16/2018 10:47:15	001	1														
02/16/2018 10:47:16 001	02/16/2018 10:47:16	001	1														
02/16/2018 10:47:17 001	02/16/2018 10:47:17	001	1														
02/16/2018 10:47:18 001	02/16/2018 10:47:18	001	1														
SysDate-ms	SysDate	SysTime-ms	SameValues	Q3	Rm	Q2	Rp	Q1	Am	U3	Ap	Pm	U2	U1	Pp	Q4	
02/16/2018 11:29:53 013	02/16/2018 11:29:53	013	0														
02/16/2018 11:29:54 000	02/16/2018 11:29:54	000	1														
02/16/2018 11:29:55 001	02/16/2018 11:29:55	001	1														
02/16/2018 11:29:56 001	02/16/2018 11:29:56	001	1														
02/16/2018 11:29:57 002	02/16/2018 11:29:57	002	1														
02/16/2018 11:29:58 001	02/16/2018 11:29:58	001	1														
02/16/2018 11:29:59 001	02/16/2018 11:29:59	001	1														
02/16/2018 11:30:00 001	02/16/2018 11:30:00	001	1														
02/16/2018 11:30:01 001	02/16/2018 11:30:01	001	1														
02/16/2018 11:30:02 002	02/16/2018 11:30:02	002	1														
02/16/2018 11:30:03 001	02/16/2018 11:30:03	001	1														
02/16/2018 11:30:04 001	02/16/2018 11:30:04	001	1														
02/16/2018 11:30:05 000	02/16/2018 11:30:05	000	1														
02/16/2018 11:30:06 001	02/16/2018 11:30:06	001	1														
02/16/2018 11:30:07 001	02/16/2018 11:30:07	001	1														
02/16/2018 11:30:08 001	02/16/2018 11:30:08	001	1														
02/16/2018 11:30:09 001	02/16/2018 11:30:09	001	1														
02/16/2018 11:30:10 002	02/16/2018 11:30:10	002	1														
02/16/2018 11:30:11 000	02/16/2018 11:30:11	000	1														
02/16/2018 11:30:12 016	02/16/2018 11:30:12	016	1														
02/16/2018 11:30:13 001	02/16/2018 11:30:13	001	1														
02/16/2018 11:30:14 001	02/16/2018 11:30:14	001	1														
02/16/2018 11:30:15 001	02/16/2018 11:30:15	001	1														
02/16/2018 11:30:16 001	02/16/2018 11:30:16	001	1														
02/16/2018 11:30:17 001	02/16/2018 11:30:17	001	1														
02/16/2018 11:30:18 001	02/16/2018 11:30:18	001	1														
02/16/2018 11:30:19 001	02/16/2018 11:30:19	001	1														
02/16/2018 11:30:20 002	02/16/2018 11:30:20	002	1														
02/16/2018 11:30:21 000	02/16/2018 11:30:21	000	1														
02/16/2018 11:30:22 016	02/16/2018 11:30:22	016	1														
02/16/2018 11:30:23 001	02/16/2018 11:30:23	001	1														
02/16/2018 11:30:24 001	02/16/2018 11:30:24	001	1														
02/16/2018 11:30:25 001	02/16/2018 11:30:25	001	1														
02/16/2018 11:30:26 001	02/16/2018 11:30:26	001	1														
02/16/2018 11:30:27 002	02/16/2018 11:30:27	002	1														
02/16/2018 11:30:28 001	02/16/2018 11:30:28	001	1														
02/16/2018 11:30:29 001	02/16/2018 11:30:29	001	1														
SysDate-ms	SysDate	SysTime-ms	SameValues	Q3	Rm	Q2	Rp	Q1	Am	U3	Ap	Pm	U2	U1	Pp	Q4	
02/16/2018 11:31:04 016	02/16/2018 11:31:04	016	0														
02/16/2018 11:31:05 001	02/16/2018 11:31:05	001	1														
02/16/2018 11:31:06 001	02/16/2018 11:31:06	001	1														
02/16/2018 11:31:07 002	02/16/2018 11:31:07	002	1														
02/16/2018 11:31:08 001	02/16/2018 11:31:08	001	1														
02/16/2018 11:31:09 001	02/16/2018 11:31:09	001	1														
02/16/2018 11:31:10 001	02/16/2018 11:31:10	001	1														
02/16/2018 11:31:11 001	02/16/2018 11:31:11	001	1														
02/16/2018 11:31:12 001	02/16/2018 11:31:12	001	1														
02/16/2018 11:31:13 001	02/16/2018 11:31:13	001	1														
02/16/2018 11:31:14 002	02/16/2018 11:31:14	002	1														
02/16/2018 11:31:15 001	02/16/2018 11:31:15	001	1														
02/16/2018 11:31:16 001	02/16/2018 11:31:16	001	1														
02/16/2018 11:31:17 001	02/16/2018 11:31:17	001	1														
02/16/2018 11:31:18 001	02/16/2018 11:31:18	001	1														
02/16/2018 11:31:19 001	02/16/2018 11:31:19	001	1														
02/16/2018 11:31:20 001	02/16/2018 11:31:20	001	1														
02/16/2018 11:31:21 002	02/16/2018 11:31:21	002	1														
02/16/2018 11:31:22 000	02/16/2018 11:31:22	000	1														
02/16/2018 11:31:23 015	02/16/2018 11:31:23	015	1														
02/16/2018 11:31:24 001	02/16/2018 11:31:24	001	1														
02/16/2018 11:31:25 001	02/16/2018 11:31:25	001	1														
02/16/2018 11:31:26 001	02/16/2018 11:31:26	001	1														
02/16/2018 11:31:27 001	02/16/2018 11:31:27	001	1														
02/16/2018 11:31:28 000	02/16/2018 11:31:28	000	1														
02/16/2018 11:31:29 015	02/16/2018 11:31:29	015	1														
02/16/2018 11:31:30 002	02/16/2018 11:31:30	002	1														
SysDate-ms	SysDate	SysTime-ms	SameValues	Q3	Rm	Q2	Rp	Q1	Am	U3	Ap	Pm	U2	U1	Pp	Q4	
02/16/2018 11:31:41 000	02/16/2018 11:31:41	000	0														
02/16/2018 11:31:42 001	02/16/2018 11:31:42	001	1														
02/16/2018 11:31:43 000	02/16/2018 11:31:43	000	1														
02/16/2018 11:31:44 001	02/16/2018 11:31:44	001	1														
02/16/2018 11:31:45 002	02/16/2018 11:31:45	002	1														
02/16/2018 11:31:46 000	02/16/2018 11:31:46	000	1														
02/16/2018 11:31:47 011	02/16/2018 11:31:47	011	1														
02/16/2018 11:31:48 000	02/16/2018 11:31:48	000	0	4	4283100.2	13	73543.3	47	14.3	233.31	2.1723943200000003E7	75	233.26	228.78	94	92	
02/16/2018 11:31:49 000	02/16/2018 11:31:49	000	0	4	4283100.2	13	73543.3	47	14.3	232.93	2.1723943200000003E7	75	232.91	228.49	94	92	
02/16/2018 11:31:50 001	02/16/2018 11:31:50	001	1	4	4283100.2	13	73543.3	47	14.3	232.93	2.1723943200000003E7	75	232.91	228.49	94	92	
02/16/2018 11:31:51 000	02/16/2018 11:31:51	000	0	4	4283100.2	13	73543.3	47	14.3	233.49	2.1723943200000003E7	75	233.17000000000002	228.48000000000002	94	92	
02/16/2018 11:31:52 001	02/16/2018 11:31:52	001	1	4	4283100.2	13	73543.3	47	14.3	233.49	2.1723943200000003E7	75	233.17000000000002	228.48000000000002	94	92	
02/16/2018 11:31:53 001	02/16/2018 11:31:53	001	0	4	4283100.2	13	73543.3	47	14.3	233.21	2.1723943200000003E7	75	232.53	228.34	94	92	
02/16/2018 11:31:54 001	02/16/2018 11:31:54	001	1	4	4283100.2	13	73543.3	47	14.3	233.21	2.1723943200000003E7	75	232.53	228.34	94	92	
02/16/2018 11:31:55 001	02/16/2018 11:31:55	001	0	4	4283100.2	13	73543.3	47	14.3	233.44	2.1723943200000003E7	75	232.9	228.85	94	92	
02/16/2018 11:31:56 001	02/16/2018 11:31:56	001	1	4	4283100.2	13	73543.3	47	14.3	233.44	2.1723943200000003E7	75	232.9	228.85	94	92	
02/16/2018 11:31:57 001	02/16/2018 11:31:57	001	0	4	4283100.2	13	73543.3	47	14.3	233.28	2.1723943200000003E7	75	232.71	228.75	94	92	
02/16/2018 11:31:58 001	02/16/2018 11:31:58	001	1	4	4283100.2	13	73543.3	47	14.3	233.28	2.1723943200000003E7	75	232.71	228.75	94	92	
02/16/2018 11:31:59 001	02/16/2018 11:31:59	001	0	4	4283100.2	13	73543.3	47	14.3	233.82	2.1723943200000003E7	75	232.18	228.95000000000002	94	92	
02/16/2018 11:32:00 001	02/16/2018 11:32:00	001	1	4	4283100.2	13	73543.3	47	14.3	233.82	2.1723943200000003E7	75	232.18	228.95000000000002	94	92	
02/16/2018 11:32:01 001	02/16/2018 11:32:01	001	0	4	4283100.2	13	73543.3	47	14.3	233.35	2.1723943200000003E7	75	232.8	228.85	94	92	
02/16/2018 11:32:02 000	02/16/2018 11:32:02	000	1	4	4283100.2	13	73543.3	47	14.3	233.35	2.1723943200000003E7	75	232.8	228.85	94	92	
02/16/2018 11:32:03 015	02/16/2018 11:32:03	015	0	4	4283100.2	13	73543.3	47	14.3	233.36	2.1723943200000003E7	75	233.32	229.0	94	92	
02/16/2018 11:32:04 002	02/16/2018 11:32:04	002	1	4	4283100.2	13	73543.3	47	14.3	233.36	2.1723943200000003E7	75	233.32	229.0	94	92	
02/16/2018 11:32:05 000	02/16/2018 11:32:05	000	0	4	4283100.2	13	73543.3	47	14.3	233.29	2.1723943200000003E7	75	233.19	228.87	94	92	
02/16/2018 11:32:06 001	02/16/2018 11:32:06	001	1	4	4283100.2	13	73543.3	47	14.3	233.29	2.1723943200000003E7	75	233.19	228.87	94	92	
02/16/2018 11:32:07 001	02/16/2018 11:32:07	001	0	4	4283100.2	13	73543.3	47	14.3	233.23000000000002	2.1723943200000003E7	75	233.19	228.84	94	92	
02/16/2018 11:32:08 001	02/16/2018 11:32:08	001	1	4	4283100.2	13	73543.3	47	14.3	233.23000000000002	2.1723943200000003E7	75	233.19	228.84	94	92	
02/16/2018 11:32:09 001	02/16/2018 11:32:09	001	0	4	4283100.2	13	73543.3	47	14.3	233.58	2.1723943200000003E7	75	232.77	228.94	94	92	
02/16/2018 11:32:10 001	02/16/2018 11:32:10	001	1	4	4283100.2	13	73543.3	47	14.3	233.58	2.1723943200000003E7	75	232.77	228.94	94	92	
02/16/2018 11:32:11 001	02/16/2018 11:32:11	001	0	4	4283100.2	13	73543.3	47	14.3	233.01	2.1723943200000003E7	75	232.61	228.54	94	92	
02/16/2018 11:32:12 001	02/16/2018 11:32:12	001	1	4	4283100.2	13	73543.3	47	14.3	233.01	2.1723943200000003E7	75	232.61	228.54	94	92	
02/16/2018 11:32:13 001	02/16/2018 11:32:13	001	0	4	4283100.2	13	73543.3	47	14.3	232.92000000000002	2.1723943200000003E7	75	232.89000000000001	228.53	94	92	
02/16/2018 11:32:14 001	02/16/2018 11:32:14	001	1	4	4283100.2	13	73543.3	47	14.3	232.92000000000002	2.1723943200000003E7	75	232.89000000000001	228.53	94	92	
02/16/2018 11:32:15 001	02/16/2018 11:32:15	001	0	4	4283100.2	13	73543.3	47	14.3	233.04	2.1723943200000003E7	75	232.95000000000002	228.61	94	92	
02/16/2018 11:32:16 001	02/16/2018 11:32:16	001	1	4	4283100.2	13	73543.3	47	14.3	233.04	2.1723943200000003E7	75	232.95000000000002	228.61	94	92	
02/16/2018 11:32:17 001	02/16/2018 11:32:17	001	0	4	4283100.2	13	73543.3	47	14.3	232.97	2.1723943200000003E7	75	232.92000000000002	228.51	94	92	
02/16/2018 11:32:18 001	02/16/2018 11:32:18	001	1	4	4283100.2	13	73543.3	47	14.3	232.97	2.1723943200000003E7	75	232.92000000000002	228.51	94	92	
