SysDate-ms	SysDate	SysTime-ms	SameValues	Q3	Rm	Q2	Rp	Q1	Am	U3	Ap	Pm	U2	U1	Pp	Q4	
02/15/2018 18:52:23 000	02/15/2018 18:52:23	000	0	4	4283100.2	13	73543.3	47	14.3	233.34	2.1723943200000003E7	75	232.02	227.91	94	92	
02/15/2018 18:52:24 001	02/15/2018 18:52:24	001	1	4	4283100.2	13	73543.3	47	14.3	233.34	2.1723943200000003E7	75	232.02	227.91	94	92	
02/15/2018 18:52:25 000	02/15/2018 18:52:25	000	0	4	4283100.2	13	73543.3	47	14.3	233.41	2.1723943200000003E7	75	232.03	227.81	94	92	
02/15/2018 18:52:26 000	02/15/2018 18:52:26	000	1	4	4283100.2	13	73543.3	47	14.3	233.41	2.1723943200000003E7	75	232.03	227.81	94	92	
02/15/2018 18:52:27 000	02/15/2018 18:52:27	000	0	4	4283100.2	13	73543.3	47	14.3	233.62	2.1723943200000003E7	75	232.16	227.86	94	92	
02/15/2018 18:52:28 001	02/15/2018 18:52:28	001	1	4	4283100.2	13	73543.3	47	14.3	233.62	2.1723943200000003E7	75	232.16	227.86	94	92	
02/15/2018 18:52:29 001	02/15/2018 18:52:29	001	0	4	4283100.2	13	73543.3	47	14.3	233.54	2.1723943200000003E7	75	231.92000000000002	227.84	94	92	
02/15/2018 18:52:30 000	02/15/2018 18:52:30	000	1	4	4283100.2	13	73543.3	47	14.3	233.54	2.1723943200000003E7	75	231.92000000000002	227.84	94	92	
02/15/2018 18:52:31 000	02/15/2018 18:52:31	000	0	4	4283100.2	13	73543.3	47	14.3	233.45000000000002	2.1723943200000003E7	75	231.96	228.01	94	92	
02/15/2018 18:52:32 001	02/15/2018 18:52:32	001	1	4	4283100.2	13	73543.3	47	14.3	233.45000000000002	2.1723943200000003E7	75	231.96	228.01	94	92	
02/15/2018 18:52:33 000	02/15/2018 18:52:33	000	0	4	4283100.2	13	73543.3	47	14.3	233.42000000000002	2.1723943200000003E7	75	232.04	227.97	94	92	
02/15/2018 18:52:34 000	02/15/2018 18:52:34	000	1	4	4283100.2	13	73543.3	47	14.3	233.42000000000002	2.1723943200000003E7	75	232.04	227.97	94	92	
02/15/2018 18:52:35 000	02/15/2018 18:52:35	000	0	4	4283100.2	13	73543.3	47	14.3	233.53	2.1723943200000003E7	75	232.25	227.97	94	92	
02/15/2018 18:52:36 001	02/15/2018 18:52:36	001	1	4	4283100.2	13	73543.3	47	14.3	233.53	2.1723943200000003E7	75	232.25	227.97	94	92	
02/15/2018 18:52:37 001	02/15/2018 18:52:37	001	0	4	4283100.2	13	73543.3	47	14.3	233.66	2.1723943200000003E7	75	232.26	227.94	94	92	
02/15/2018 18:52:38 000	02/15/2018 18:52:38	000	1	4	4283100.2	13	73543.3	47	14.3	233.66	2.1723943200000003E7	75	232.26	227.94	94	92	
02/15/2018 18:52:39 001	02/15/2018 18:52:39	001	0	4	4283100.2	13	73543.3	47	14.3	233.83	2.1723943200000003E7	75	232.21	228.0	94	92	
02/15/2018 18:52:40 000	02/15/2018 18:52:40	000	1	4	4283100.2	13	73543.3	47	14.3	233.83	2.1723943200000003E7	75	232.21	228.0	94	92	
02/15/2018 18:52:41 000	02/15/2018 18:52:41	000	0	4	4283100.2	13	73543.3	47	14.3	233.61	2.1723943200000003E7	75	231.96	227.94	94	92	
02/15/2018 18:52:42 001	02/15/2018 18:52:42	001	1	4	4283100.2	13	73543.3	47	14.3	233.61	2.1723943200000003E7	75	231.96	227.94	94	92	
02/15/2018 18:52:43 001	02/15/2018 18:52:43	001	0	4	4283100.2	13	73543.3	47	14.3	233.99	2.1723943200000003E7	75	232.41	228.41	94	92	
02/15/2018 18:52:44 001	02/15/2018 18:52:44	001	1	4	4283100.2	13	73543.3	47	14.3	233.99	2.1723943200000003E7	75	232.41	228.41	94	92	
02/15/2018 18:52:45 000	02/15/2018 18:52:45	000	0	4	4283100.2	13	73543.3	47	14.3	233.51	2.1723943200000003E7	75	232.03	228.02	94	92	
02/15/2018 18:52:46 001	02/15/2018 18:52:46	001	1	4	4283100.2	13	73543.3	47	14.3	233.51	2.1723943200000003E7	75	232.03	228.02	94	92	
02/15/2018 18:52:47 000	02/15/2018 18:52:47	000	0	4	4283100.2	13	73543.3	47	14.3	233.63	2.1723943200000003E7	75	232.25	228.04	94	92	
02/15/2018 18:52:48 001	02/15/2018 18:52:48	001	1	4	4283100.2	13	73543.3	47	14.3	233.63	2.1723943200000003E7	75	232.25	228.04	94	92	
02/15/2018 18:52:49 001	02/15/2018 18:52:49	001	0	4	4283100.2	13	73543.3	47	14.3	233.55	2.1723943200000003E7	75	232.07	227.8	94	92	
02/15/2018 18:52:50 000	02/15/2018 18:52:50	000	1	4	4283100.2	13	73543.3	47	14.3	233.55	2.1723943200000003E7	75	232.07	227.8	94	92	
02/15/2018 18:52:51 001	02/15/2018 18:52:51	001	0	4	4283100.2	13	73543.3	47	14.3	233.74	2.1723943200000003E7	75	231.97	227.94	94	92	
02/15/2018 18:52:52 000	02/15/2018 18:52:52	000	1	4	4283100.2	13	73543.3	47	14.3	233.74	2.1723943200000003E7	75	231.97	227.94	94	92	
02/15/2018 18:52:53 001	02/15/2018 18:52:53	001	0	4	4283100.2	13	73543.3	47	14.3	233.55	2.1723943200000003E7	75	231.8	227.86	94	92	
02/15/2018 18:52:54 000	02/15/2018 18:52:54	000	1	4	4283100.2	13	73543.3	47	14.3	233.55	2.1723943200000003E7	75	231.8	227.86	94	92	
02/15/2018 18:52:55 000	02/15/2018 18:52:55	000	0	4	4283100.2	13	73543.3	47	14.3	233.96	2.1723943200000003E7	75	232.28	228.36	94	92	
02/15/2018 18:52:56 001	02/15/2018 18:52:56	001	1	4	4283100.2	13	73543.3	47	14.3	233.96	2.1723943200000003E7	75	232.28	228.36	94	92	
02/15/2018 18:52:57 000	02/15/2018 18:52:57	000	0	4	4283100.2	13	73543.3	47	14.3	233.48000000000002	2.1723943200000003E7	75	232.02	228.04	94	92	
02/15/2018 18:52:58 001	02/15/2018 18:52:58	001	1	4	4283100.2	13	73543.3	47	14.3	233.48000000000002	2.1723943200000003E7	75	232.02	228.04	94	92	
02/15/2018 18:52:59 000	02/15/2018 18:52:59	000	0	4	4283100.2	13	73543.3	47	14.3	233.88	2.1723943200000003E7	75	232.55	228.32	94	92	
02/15/2018 18:53:00 001	02/15/2018 18:53:00	001	1	4	4283100.2	13	73543.3	47	14.3	233.88	2.1723943200000003E7	75	232.55	228.32	94	92	
02/15/2018 18:53:01 000	02/15/2018 18:53:01	000	0	4	4283100.2	13	73543.3	47	14.3	233.74	2.1723943200000003E7	75	232.29	227.94	94	92	
02/15/2018 18:53:02 001	02/15/2018 18:53:02	001	1	4	4283100.2	13	73543.3	47	14.3	233.74	2.1723943200000003E7	75	232.29	227.94	94	92	
02/15/2018 18:53:03 001	02/15/2018 18:53:03	001	0	4	4283100.2	13	73543.3	47	14.3	233.94	2.1723943200000003E7	75	232.36	228.06	94	92	
02/15/2018 18:53:04 000	02/15/2018 18:53:04	000	1	4	4283100.2	13	73543.3	47	14.3	233.94	2.1723943200000003E7	75	232.36	228.06	94	92	
02/15/2018 18:53:05 001	02/15/2018 18:53:05	001	0	4	4283100.2	13	73543.3	47	14.3	234.03	2.1723943200000003E7	75	232.34	228.34	94	92	
02/15/2018 18:53:06 000	02/15/2018 18:53:06	000	1	4	4283100.2	13	73543.3	47	14.3	234.03	2.1723943200000003E7	75	232.34	228.34	94	92	
02/15/2018 18:53:07 000	02/15/2018 18:53:07	000	0	4	4283100.2	13	73543.3	47	14.3	234.38	2.1723943200000003E7	75	232.98000000000002	228.8	94	92	
02/15/2018 18:53:08 001	02/15/2018 18:53:08	001	1	4	4283100.2	13	73543.3	47	14.3	234.38	2.1723943200000003E7	75	232.98000000000002	228.8	94	92	
02/15/2018 18:53:09 000	02/15/2018 18:53:09	000	0	4	4283100.2	13	73543.3	47	14.3	234.29	2.1723943200000003E7	75	233.21	228.17000000000002	94	92	
02/15/2018 18:53:10 000	02/15/2018 18:53:10	000	1	4	4283100.2	13	73543.3	47	14.3	234.29	2.1723943200000003E7	75	233.21	228.17000000000002	94	92	
02/15/2018 18:53:11 001	02/15/2018 18:53:11	001	0	4	4283100.2	13	73543.3	47	14.3	234.82	2.1723943200000003E7	75	232.54	228.39000000000001	94	92	
02/15/2018 18:53:12 001	02/15/2018 18:53:12	001	1	4	4283100.2	13	73543.3	47	14.3	234.82	2.1723943200000003E7	75	232.54	228.39000000000001	94	92	
02/15/2018 18:53:13 000	02/15/2018 18:53:13	000	0	4	4283100.2	13	73543.3	47	14.3	234.66	2.1723943200000003E7	75	232.64000000000001	228.72	94	92	
02/15/2018 18:53:14 000	02/15/2018 18:53:14	000	1	4	4283100.2	13	73543.3	47	14.3	234.66	2.1723943200000003E7	75	232.64000000000001	228.72	94	92	
02/15/2018 18:53:15 000	02/15/2018 18:53:15	000	0	4	4283100.2	13	73543.3	47	14.3	234.35	2.1723943200000003E7	75	232.75	228.68	94	92	
02/15/2018 18:53:16 001	02/15/2018 18:53:16	001	1	4	4283100.2	13	73543.3	47	14.3	234.35	2.1723943200000003E7	75	232.75	228.68	94	92	
02/15/2018 18:53:17 000	02/15/2018 18:53:17	000	0	4	4283100.2	13	73543.3	47	14.3	234.1	2.1723943200000003E7	75	232.81	228.3	94	92	
02/15/2018 18:53:18 001	02/15/2018 18:53:18	001	1	4	4283100.2	13	73543.3	47	14.3	234.1	2.1723943200000003E7	75	232.81	228.3	94	92	
02/15/2018 18:53:19 000	02/15/2018 18:53:19	000	0	4	4283100.2	13	73543.3	47	14.3	234.28	2.1723943200000003E7	75	232.98000000000002	228.36	94	92	
02/15/2018 18:53:20 001	02/15/2018 18:53:20	001	1	4	4283100.2	13	73543.3	47	14.3	234.28	2.1723943200000003E7	75	232.98000000000002	228.36	94	92	
02/15/2018 18:53:21 001	02/15/2018 18:53:21	001	0	4	4283100.2	13	73543.3	47	14.3	234.20000000000002	2.1723943200000003E7	75	232.63	228.28	94	92	
02/15/2018 18:53:22 000	02/15/2018 18:53:22	000	1	4	4283100.2	13	73543.3	47	14.3	234.20000000000002	2.1723943200000003E7	75	232.63	228.28	94	92	
02/15/2018 18:53:23 001	02/15/2018 18:53:23	001	0	4	4283100.2	13	73543.3	47	14.3	234.32	2.1723943200000003E7	75	231.75	228.43	94	92	
02/15/2018 18:53:24 001	02/15/2018 18:53:24	001	1	4	4283100.2	13	73543.3	47	14.3	234.32	2.1723943200000003E7	75	231.75	228.43	94	92	
02/15/2018 18:53:25 001	02/15/2018 18:53:25	001	0	4	4283100.2	13	73543.3	47	14.3	233.97	2.1723943200000003E7	75	232.69	228.35	94	92	
02/15/2018 18:53:26 000	02/15/2018 18:53:26	000	1	4	4283100.2	13	73543.3	47	14.3	233.97	2.1723943200000003E7	75	232.69	228.35	94	92	
02/15/2018 18:53:27 001	02/15/2018 18:53:27	001	0	4	4283100.2	13	73543.3	47	14.3	233.76	2.1723943200000003E7	75	232.58	228.11	94	92	
02/15/2018 18:53:28 001	02/15/2018 18:53:28	001	1	4	4283100.2	13	73543.3	47	14.3	233.76	2.1723943200000003E7	75	232.58	228.11	94	92	
02/15/2018 18:53:29 000	02/15/2018 18:53:29	000	0	4	4283100.2	13	73543.3	47	14.3	234.17000000000002	2.1723943200000003E7	75	232.83	228.36	94	92	
02/15/2018 18:53:30 000	02/15/2018 18:53:30	000	1	4	4283100.2	13	73543.3	47	14.3	234.17000000000002	2.1723943200000003E7	75	232.83	228.36	94	92	
02/15/2018 18:53:31 001	02/15/2018 18:53:31	001	0	4	4283100.2	13	73543.3	47	14.3	233.93	2.1723943200000003E7	75	232.47	228.05	94	92	
02/15/2018 18:53:32 000	02/15/2018 18:53:32	000	1	4	4283100.2	13	73543.3	47	14.3	233.93	2.1723943200000003E7	75	232.47	228.05	94	92	
02/15/2018 18:53:33 001	02/15/2018 18:53:33	001	0	4	4283100.2	13	73543.3	47	14.3	233.97	2.1723943200000003E7	75	232.57	228.38	94	92	
02/15/2018 18:53:34 000	02/15/2018 18:53:34	000	1	4	4283100.2	13	73543.3	47	14.3	233.97	2.1723943200000003E7	75	232.57	228.38	94	92	
02/15/2018 18:53:35 000	02/15/2018 18:53:35	000	0	4	4283100.2	13	73543.3	47	14.3	233.4	2.1723943200000003E7	75	232.3	228.03	94	92	
02/15/2018 18:53:36 001	02/15/2018 18:53:36	001	1	4	4283100.2	13	73543.3	47	14.3	233.4	2.1723943200000003E7	75	232.3	228.03	94	92	
02/15/2018 18:53:37 000	02/15/2018 18:53:37	000	0	4	4283100.2	13	73543.3	47	14.3	233.79	2.1723943200000003E7	75	232.8	228.23000000000002	94	92	
02/15/2018 18:53:38 000	02/15/2018 18:53:38	000	1	4	4283100.2	13	73543.3	47	14.3	233.79	2.1723943200000003E7	75	232.8	228.23000000000002	94	92	
02/15/2018 18:53:39 000	02/15/2018 18:53:39	000	0	4	4283100.2	13	73543.3	47	14.3	233.63	2.1723943200000003E7	75	232.31	227.78	94	92	
02/15/2018 18:53:40 000	02/15/2018 18:53:40	000	1	4	4283100.2	13	73543.3	47	14.3	233.63	2.1723943200000003E7	75	232.31	227.78	94	92	
02/15/2018 18:53:41 001	02/15/2018 18:53:41	001	0	4	4283100.2	13	73543.3	47	14.3	234.04	2.1723943200000003E7	75	232.42000000000002	228.25	94	92	
02/15/2018 18:53:42 000	02/15/2018 18:53:42	000	1	4	4283100.2	13	73543.3	47	14.3	234.04	2.1723943200000003E7	75	232.42000000000002	228.25	94	92	
02/15/2018 18:53:43 000	02/15/2018 18:53:43	000	0	4	4283100.2	13	73543.3	47	14.3	233.53	2.1723943200000003E7	75	232.17000000000002	228.05	94	92	
02/15/2018 18:53:44 001	02/15/2018 18:53:44	001	1	4	4283100.2	13	73543.3	47	14.3	233.53	2.1723943200000003E7	75	232.17000000000002	228.05	94	92	
02/15/2018 18:53:45 000	02/15/2018 18:53:45	000	0	4	4283100.2	13	73543.3	47	14.3	233.84	2.1723943200000003E7	75	232.75	228.29	94	92	
02/15/2018 18:53:46 000	02/15/2018 18:53:46	000	1	4	4283100.2	13	73543.3	47	14.3	233.84	2.1723943200000003E7	75	232.75	228.29	94	92	
02/15/2018 18:53:47 000	02/15/2018 18:53:47	000	0	4	4283100.2	13	73543.3	47	14.3	233.65	2.1723943200000003E7	75	232.49	227.79	94	92	
02/15/2018 18:53:48 001	02/15/2018 18:53:48	001	1	4	4283100.2	13	73543.3	47	14.3	233.65	2.1723943200000003E7	75	232.49	227.79	94	92	
02/15/2018 18:53:49 001	02/15/2018 18:53:49	001	0	4	4283100.2	13	73543.3	47	14.3	234.15	2.1723943200000003E7	75	232.72	228.12	94	92	
02/15/2018 18:53:50 001	02/15/2018 18:53:50	001	1	4	4283100.2	13	73543.3	47	14.3	234.15	2.1723943200000003E7	75	232.72	228.12	94	92	
02/15/2018 18:53:51 001	02/15/2018 18:53:51	001	0	4	4283100.2	13	73543.3	47	14.3	233.96	2.1723943200000003E7	75	232.65	228.19	94	92	
02/15/2018 18:53:52 000	02/15/2018 18:53:52	000	1	4	4283100.2	13	73543.3	47	14.3	233.96	2.1723943200000003E7	75	232.65	228.19	94	92	
02/15/2018 18:53:53 001	02/15/2018 18:53:53	001	0	4	4283100.2	13	73543.3	47	14.3	233.58	2.1723943200000003E7	75	232.61	227.96	94	92	
02/15/2018 18:53:54 000	02/15/2018 18:53:54	000	1	4	4283100.2	13	73543.3	47	14.3	233.58	2.1723943200000003E7	75	232.61	227.96	94	92	
02/15/2018 18:53:55 000	02/15/2018 18:53:55	000	0	4	4283100.2	13	73543.3	47	14.3	233.62	2.1723943200000003E7	75	232.67000000000002	227.82	94	92	
02/15/2018 18:53:56 001	02/15/2018 18:53:56	001	1	4	4283100.2	13	73543.3	47	14.3	233.62	2.1723943200000003E7	75	232.67000000000002	227.82	94	92	
02/15/2018 18:53:57 000	02/15/2018 18:53:57	000	0	4	4283100.2	13	73543.3	47	14.3	233.77	2.1723943200000003E7	75	232.74	227.85	94	92	
02/15/2018 18:53:58 001	02/15/2018 18:53:58	001	1	4	4283100.2	13	73543.3	47	14.3	233.77	2.1723943200000003E7	75	232.74	227.85	94	92	
02/15/2018 18:53:59 001	02/15/2018 18:53:59	001	0	4	4283100.2	13	73543.3	47	14.3	233.72	2.1723943200000003E7	75	232.36	228.01	94	92	
02/15/2018 18:54:00 000	02/15/2018 18:54:00	000	1	4	4283100.2	13	73543.3	47	14.3	233.72	2.1723943200000003E7	75	232.36	228.01	94	92	
02/15/2018 18:54:01 000	02/15/2018 18:54:01	000	0	4	4283100.2	13	73543.3	47	14.3	233.6	2.1723943200000003E7	75	232.31	228.05	94	92	
02/15/2018 18:54:02 001	02/15/2018 18:54:02	001	1	4	4283100.2	13	73543.3	47	14.3	233.6	2.1723943200000003E7	75	232.31	228.05	94	92	
02/15/2018 18:54:03 000	02/15/2018 18:54:03	000	0	4	4283100.2	13	73543.3	47	14.3	233.66	2.1723943200000003E7	75	232.45000000000002	228.21	94	92	
02/15/2018 18:54:04 001	02/15/2018 18:54:04	001	1	4	4283100.2	13	73543.3	47	14.3	233.66	2.1723943200000003E7	75	232.45000000000002	228.21	94	92	
02/15/2018 18:54:05 000	02/15/2018 18:54:05	000	0	4	4283100.2	13	73543.3	47	14.3	233.42000000000002	2.1723943200000003E7	75	232.48000000000002	228.08	94	92	
02/15/2018 18:54:06 001	02/15/2018 18:54:06	001	1	4	4283100.2	13	73543.3	47	14.3	233.42000000000002	2.1723943200000003E7	75	232.48000000000002	228.08	94	92	
02/15/2018 18:54:07 000	02/15/2018 18:54:07	000	0	4	4283100.2	13	73543.3	47	14.3	233.52	2.1723943200000003E7	75	232.47	227.92000000000002	94	92	
02/15/2018 18:54:08 000	02/15/2018 18:54:08	000	1	4	4283100.2	13	73543.3	47	14.3	233.52	2.1723943200000003E7	75	232.47	227.92000000000002	94	92	
02/15/2018 18:54:09 000	02/15/2018 18:54:09	000	0	4	4283100.2	13	73543.3	47	14.3	233.58	2.1723943200000003E7	75	232.4	227.92000000000002	94	92	
02/15/2018 18:54:10 001	02/15/2018 18:54:10	001	1	4	4283100.2	13	73543.3	47	14.3	233.58	2.1723943200000003E7	75	232.4	227.92000000000002	94	92	
02/15/2018 18:54:11 001	02/15/2018 18:54:11	001	0	4	4283100.2	13	73543.3	47	14.3	233.92000000000002	2.1723943200000003E7	75	232.61	228.31	94	92	
02/15/2018 18:54:12 000	02/15/2018 18:54:12	000	1	4	4283100.2	13	73543.3	47	14.3	233.92000000000002	2.1723943200000003E7	75	232.61	228.31	94	92	
02/15/2018 18:54:13 001	02/15/2018 18:54:13	001	0	4	4283100.2	13	73543.3	47	14.3	233.86	2.1723943200000003E7	75	232.70000000000002	228.46	94	92	
02/15/2018 18:54:14 001	02/15/2018 18:54:14	001	1	4	4283100.2	13	73543.3	47	14.3	233.86	2.1723943200000003E7	75	232.70000000000002	228.46	94	92	
02/15/2018 18:54:15 000	02/15/2018 18:54:15	000	0	4	4283100.2	13	73543.3	47	14.3	233.76	2.1723943200000003E7	75	233.03	227.94	94	92	
02/15/2018 18:54:16 001	02/15/2018 18:54:16	001	1	4	4283100.2	13	73543.3	47	14.3	233.76	2.1723943200000003E7	75	233.03	227.94	94	92	
02/15/2018 18:54:17 000	02/15/2018 18:54:17	000	0	4	4283100.2	13	73543.3	47	14.3	233.28	2.1723943200000003E7	75	232.55	227.70000000000002	94	92	
02/15/2018 18:54:18 001	02/15/2018 18:54:18	001	1	4	4283100.2	13	73543.3	47	14.3	233.28	2.1723943200000003E7	75	232.55	227.70000000000002	94	92	
02/15/2018 18:54:19 000	02/15/2018 18:54:19	000	0	4	4283100.2	13	73543.3	47	14.3	233.72	2.1723943200000003E7	75	232.66	228.01	94	92	
02/15/2018 18:54:20 000	02/15/2018 18:54:20	000	1	4	4283100.2	13	73543.3	47	14.3	233.72	2.1723943200000003E7	75	232.66	228.01	94	92	
02/15/2018 18:54:21 001	02/15/2018 18:54:21	001	0	4	4283100.2	13	73543.3	47	14.3	233.70000000000002	2.1723943200000003E7	75	232.44	228.11	94	92	
02/15/2018 18:54:22 001	02/15/2018 18:54:22	001	1	4	4283100.2	13	73543.3	47	14.3	233.70000000000002	2.1723943200000003E7	75	232.44	228.11	94	92	
02/15/2018 18:54:23 000	02/15/2018 18:54:23	000	0	4	4283100.2	13	73543.3	47	14.3	233.86	2.1723943200000003E7	75	232.67000000000002	228.38	94	92	
02/15/2018 18:54:24 001	02/15/2018 18:54:24	001	1	4	4283100.2	13	73543.3	47	14.3	233.86	2.1723943200000003E7	75	232.67000000000002	228.38	94	92	
02/15/2018 18:54:25 001	02/15/2018 18:54:25	001	0	4	4283100.2	13	73543.3	47	14.3	233.28	2.1723943200000003E7	75	232.42000000000002	228.0	94	92	
02/15/2018 18:54:26 000	02/15/2018 18:54:26	000	1	4	4283100.2	13	73543.3	47	14.3	233.28	2.1723943200000003E7	75	232.42000000000002	228.0	94	92	
02/15/2018 18:54:27 000	02/15/2018 18:54:27	000	0	4	4283100.2	13	73543.3	47	14.3	233.65	2.1723943200000003E7	75	232.8	228.09	94	92	
02/15/2018 18:54:28 001	02/15/2018 18:54:28	001	1	4	4283100.2	13	73543.3	47	14.3	233.65	2.1723943200000003E7	75	232.8	228.09	94	92	
02/15/2018 18:54:29 000	02/15/2018 18:54:29	000	0	4	4283100.2	13	73543.3	47	14.3	233.41	2.1723943200000003E7	75	232.4	227.79	94	92	
02/15/2018 18:54:30 001	02/15/2018 18:54:30	001	1	4	4283100.2	13	73543.3	47	14.3	233.41	2.1723943200000003E7	75	232.4	227.79	94	92	
02/15/2018 18:54:31 001	02/15/2018 18:54:31	001	0	4	4283100.2	13	73543.3	47	14.3	233.64000000000001	2.1723943200000003E7	75	232.42000000000002	228.12	94	92	
02/15/2018 18:54:32 000	02/15/2018 18:54:32	000	1	4	4283100.2	13	73543.3	47	14.3	233.64000000000001	2.1723943200000003E7	75	232.42000000000002	228.12	94	92	
02/15/2018 18:54:33 001	02/15/2018 18:54:33	001	0	4	4283100.2	13	73543.3	47	14.3	233.32	2.1723943200000003E7	75	232.29	228.07	94	92	
02/15/2018 18:54:34 000	02/15/2018 18:54:34	000	1	4	4283100.2	13	73543.3	47	14.3	233.32	2.1723943200000003E7	75	232.29	228.07	94	92	
02/15/2018 18:54:35 001	02/15/2018 18:54:35	001	0	4	4283100.2	13	73543.3	47	14.3	233.28	2.1723943200000003E7	75	232.57	228.14000000000001	94	92	
02/15/2018 18:54:36 001	02/15/2018 18:54:36	001	1	4	4283100.2	13	73543.3	47	14.3	233.28	2.1723943200000003E7	75	232.57	228.14000000000001	94	92	
02/15/2018 18:54:37 001	02/15/2018 18:54:37	001	0	4	4283100.2	13	73543.3	47	14.3	233.32	2.1723943200000003E7	75	232.51	227.89000000000001	94	92	
02/15/2018 18:54:38 000	02/15/2018 18:54:38	000	1	4	4283100.2	13	73543.3	47	14.3	233.32	2.1723943200000003E7	75	232.51	227.89000000000001	94	92	
02/15/2018 18:54:39 000	02/15/2018 18:54:39	000	0	4	4283100.2	13	73543.3	47	14.3	233.65	2.1723943200000003E7	75	232.70000000000002	228.19	94	92	
02/15/2018 18:54:40 000	02/15/2018 18:54:40	000	1	4	4283100.2	13	73543.3	47	14.3	233.65	2.1723943200000003E7	75	232.70000000000002	228.19	94	92	
02/15/2018 18:54:41 001	02/15/2018 18:54:41	001	0	4	4283100.2	13	73543.3	47	14.3	233.15	2.1723943200000003E7	75	232.75	228.07	94	92	
02/15/2018 18:54:42 001	02/15/2018 18:54:42	001	1	4	4283100.2	13	73543.3	47	14.3	233.15	2.1723943200000003E7	75	232.75	228.07	94	92	
02/15/2018 18:54:43 001	02/15/2018 18:54:43	001	0	4	4283100.2	13	73543.3	47	14.3	233.3	2.1723943200000003E7	75	233.02	228.32	94	92	
02/15/2018 18:54:44 000	02/15/2018 18:54:44	000	1	4	4283100.2	13	73543.3	47	14.3	233.3	2.1723943200000003E7	75	233.02	228.32	94	92	
02/15/2018 18:54:45 001	02/15/2018 18:54:45	001	0	4	4283100.2	13	73543.3	47	14.3	233.21	2.1723943200000003E7	75	233.15	228.3	94	92	
02/15/2018 18:54:46 001	02/15/2018 18:54:46	001	1	4	4283100.2	13	73543.3	47	14.3	233.21	2.1723943200000003E7	75	233.15	228.3	94	92	
02/15/2018 18:54:47 000	02/15/2018 18:54:47	000	0	4	4283100.2	13	73543.3	47	14.3	233.16	2.1723943200000003E7	75	233.15	228.11	94	92	
02/15/2018 18:54:48 001	02/15/2018 18:54:48	001	1	4	4283100.2	13	73543.3	47	14.3	233.16	2.1723943200000003E7	75	233.15	228.11	94	92	
02/15/2018 18:54:49 001	02/15/2018 18:54:49	001	0	4	4283100.2	13	73543.3	47	14.3	233.21	2.1723943200000003E7	75	233.04	228.05	94	92	
02/15/2018 18:54:50 000	02/15/2018 18:54:50	000	1	4	4283100.2	13	73543.3	47	14.3	233.21	2.1723943200000003E7	75	233.04	228.05	94	92	
02/15/2018 18:54:51 000	02/15/2018 18:54:51	000	0	4	4283100.2	13	73543.3	47	14.3	233.31	2.1723943200000003E7	75	233.01	228.22	94	92	
02/15/2018 18:54:52 001	02/15/2018 18:54:52	001	1	4	4283100.2	13	73543.3	47	14.3	233.31	2.1723943200000003E7	75	233.01	228.22	94	92	
02/15/2018 18:54:53 000	02/15/2018 18:54:53	000	0	4	4283100.2	13	73543.3	47	14.3	233.3	2.1723943200000003E7	75	232.99	228.20000000000002	94	92	
02/15/2018 18:54:54 000	02/15/2018 18:54:54	000	1	4	4283100.2	13	73543.3	47	14.3	233.3	2.1723943200000003E7	75	232.99	228.20000000000002	94	92	
02/15/2018 18:54:55 001	02/15/2018 18:54:55	001	0	4	4283100.2	13	73543.3	47	14.3	233.25	2.1723943200000003E7	75	232.95000000000002	228.19	94	92	
02/15/2018 18:54:56 000	02/15/2018 18:54:56	000	1	4	4283100.2	13	73543.3	47	14.3	233.25	2.1723943200000003E7	75	232.95000000000002	228.19	94	92	
02/15/2018 18:54:57 000	02/15/2018 18:54:57	000	0	4	4283100.2	13	73543.3	47	14.3	233.21	2.1723943200000003E7	75	232.93	228.20000000000002	94	92	
02/15/2018 18:54:58 001	02/15/2018 18:54:58	001	1	4	4283100.2	13	73543.3	47	14.3	233.21	2.1723943200000003E7	75	232.93	228.20000000000002	94	92	
02/15/2018 18:54:59 000	02/15/2018 18:54:59	000	0	4	4283100.2	13	73543.3	47	14.3	232.98000000000002	2.1723943200000003E7	75	232.76	228.04	94	92	
02/15/2018 18:55:00 001	02/15/2018 18:55:00	001	1	4	4283100.2	13	73543.3	47	14.3	232.98000000000002	2.1723943200000003E7	75	232.76	228.04	94	92	
02/15/2018 18:55:01 001	02/15/2018 18:55:01	001	0	4	4283100.2	13	73543.3	47	14.3	232.56	2.1723943200000003E7	75	232.53	227.68	94	92	
02/15/2018 18:55:02 000	02/15/2018 18:55:02	000	1	4	4283100.2	13	73543.3	47	14.3	232.56	2.1723943200000003E7	75	232.53	227.68	94	92	
02/15/2018 18:55:03 001	02/15/2018 18:55:03	001	0	4	4283100.2	13	73543.3	47	14.3	232.21	2.1723943200000003E7	75	232.21	227.3	94	92	
02/15/2018 18:55:04 000	02/15/2018 18:55:04	000	1	4	4283100.2	13	73543.3	47	14.3	232.21	2.1723943200000003E7	75	232.21	227.3	94	92	
02/15/2018 18:55:05 000	02/15/2018 18:55:05	000	0	4	4283100.2	13	73543.3	47	14.3	232.37	2.1723943200000003E7	75	232.29	227.33	94	92	
02/15/2018 18:55:06 001	02/15/2018 18:55:06	001	1	4	4283100.2	13	73543.3	47	14.3	232.37	2.1723943200000003E7	75	232.29	227.33	94	92	
