SysDate-ms	SysDate	SysTime-ms	SameValues	Q	SMM_Time	SysMemoryLoad	P	K3	Rm	K2	Q1	P1	I2	I1	Q3	U2	Ap	P3	Q2	U1	f	P2	SysCpuLoad	SMX_SysDateTime	I3	Am	K1	Rp	U3	
02/24/2018 22:13:34 000	02/24/2018 22:13:34	000	0			55.6744581887503																	0.0	02/24/2018 22:13:34						
02/24/2018 22:13:35 001	02/24/2018 22:13:35	001	0			55.65817354172899																	0.0	02/24/2018 22:13:35						
02/24/2018 22:13:36 000	02/24/2018 22:13:36	000	0			55.748611919165974																	32.9577746221157	02/24/2018 22:13:36						
02/24/2018 22:13:37 000	02/24/2018 22:13:37	000	0			55.89029552210467																	26.770528959364636	02/24/2018 22:13:37						
02/24/2018 22:13:38 001	02/24/2018 22:13:38	001	0			55.81088096592587																	31.90520378256926	02/24/2018 22:13:38						
02/24/2018 22:13:39 000	02/24/2018 22:13:39	000	0			55.76982261212912																	23.88375336466576	02/24/2018 22:13:39						
02/24/2018 22:13:40 000	02/24/2018 22:13:40	000	0			55.79672456205419																	20.57144262883289	02/24/2018 22:13:40						
02/24/2018 22:13:41 001	02/24/2018 22:13:41	001	0			55.78553335088536																	22.597811347567408	02/24/2018 22:13:41						
02/24/2018 22:13:42 000	02/24/2018 22:13:42	000	0			55.826783007437136																	20.091890220292253	02/24/2018 22:13:42						
02/24/2018 22:13:43 001	02/24/2018 22:13:43	001	0			55.69918406983698																	18.06534220990873	02/24/2018 22:13:43						
02/24/2018 22:13:44 000	02/24/2018 22:13:44	000	0			55.75413578621726																	18.66435380055268	02/24/2018 22:13:44						
02/24/2018 22:13:45 000	02/24/2018 22:13:45	000	0			55.749879299918																	20.57604930365744	02/24/2018 22:13:45						
02/24/2018 22:13:46 001	02/24/2018 22:13:46	001	0			55.80148321808538																	19.620514690183178	02/24/2018 22:13:46						
02/24/2018 22:13:47 000	02/24/2018 22:13:47	000	0			55.79167895189047																	15.404449882770255	02/24/2018 22:13:47						
02/24/2018 22:13:48 001	02/24/2018 22:13:48	001	0			55.86150445747376																	18.227125678141952	02/24/2018 22:13:48						
02/24/2018 22:13:49 000	02/24/2018 22:13:49	000	0			55.86150445747376																	18.227125678141952	02/24/2018 22:13:49						
02/24/2018 22:13:50 001	02/24/2018 22:13:50	001	0			55.8719304576225																	18.99064195688438	02/24/2018 22:13:50						
02/24/2018 22:13:51 000	02/24/2018 22:13:51	000	0			55.86365661346776																	14.673658467967932	02/24/2018 22:13:51						
02/24/2018 22:13:52 000	02/24/2018 22:13:52	000	0			55.89211289827739																	25.191828387448457	02/24/2018 22:13:51						
02/24/2018 22:13:53 001	02/24/2018 22:13:53	001	0			55.86157619600689																	15.980117211878774	02/24/2018 22:13:53						
02/24/2018 22:13:54 000	02/24/2018 22:13:54	000	0			55.77601603882298																	20.419926224878182	02/24/2018 22:13:54						
02/24/2018 22:13:55 001	02/24/2018 22:13:55	001	0			55.78897680047577																	18.846888699581566	02/24/2018 22:13:55						
02/24/2018 22:13:56 000	02/24/2018 22:13:56	000	0			55.82221565416096																	22.053677691795382	02/24/2018 22:13:56						
02/24/2018 22:13:57 001	02/24/2018 22:13:57	001	0			55.80839403011058																	22.472825347318405	02/24/2018 22:13:57						
02/24/2018 22:13:58 000	02/24/2018 22:13:58	000	1			55.80839403011058																	22.472825347318405	02/24/2018 22:13:57						
02/24/2018 22:13:59 000	02/24/2018 22:13:59	000	0			55.84875891142037																	19.164395667673706	02/24/2018 22:13:59						
02/24/2018 22:14:00 001	02/24/2018 22:14:00	001	0			55.885489040384726																	25.14267439829364	02/24/2018 22:14:00						
02/24/2018 22:14:01 000	02/24/2018 22:14:01	000	0			55.885489040384726																	25.14267439829364	02/24/2018 22:14:01						
02/24/2018 22:14:02 001	02/24/2018 22:14:02	001	0			55.974181780182136																	20.036543100324387	02/24/2018 22:14:02						
02/24/2018 22:14:03 000	02/24/2018 22:14:03	000	0			55.974181780182136																	20.036543100324387	02/24/2018 22:14:03						
02/24/2018 22:14:04 001	02/24/2018 22:14:04	001	0			55.786800731637385																	16.7077414127094	02/24/2018 22:14:04						
02/24/2018 22:14:05 000	02/24/2018 22:14:05	000	0			55.828648209298606																	14.939655538380482	02/24/2018 22:14:05						
02/24/2018 22:14:06 000	02/24/2018 22:14:06	000	0			55.78455292426587																	19.174801581759294	02/24/2018 22:14:06						
02/24/2018 22:14:07 001	02/24/2018 22:14:07	001	0			55.947232004568306																	26.303848707631015	02/24/2018 22:14:07						
02/24/2018 22:14:08 001	02/24/2018 22:14:08	001	0			55.955864541388706																	18.11948744449766	02/24/2018 22:14:07						
02/24/2018 22:14:09 000	02/24/2018 22:14:09	000	0			55.96641010575934																	19.528127691354424	02/24/2018 22:14:09						
02/24/2018 22:14:10 000	02/24/2018 22:14:10	000	0			55.94694505043577																	19.334555540676625	02/24/2018 22:14:09						
02/24/2018 22:14:11 000	02/24/2018 22:14:11	000	0			55.946538532081355																	24.85681337114102	02/24/2018 22:14:11						
02/24/2018 22:14:12 001	02/24/2018 22:14:12	001	0			55.99106424831289																	18.952860321400255	02/24/2018 22:14:12						
02/24/2018 22:14:13 000	02/24/2018 22:14:13	000	1			55.99106424831289																	18.952860321400255	02/24/2018 22:14:12						
02/24/2018 22:14:14 001	02/24/2018 22:14:14	001	0			55.83861986540416																	17.917880576634627	02/24/2018 22:14:14						
02/24/2018 22:14:15 001	02/24/2018 22:14:15	001	0			55.841393755351994																	15.604010717465433	02/24/2018 22:14:15						
02/24/2018 22:14:16 000	02/24/2018 22:14:16	000	0			55.85739144824077																	16.526852240692904	02/24/2018 22:14:16						
02/24/2018 22:14:17 000	02/24/2018 22:14:17	000	0			55.93187995847774																	19.068202227353037	02/24/2018 22:14:17						
02/24/2018 22:14:18 000	02/24/2018 22:14:18	000	0			55.90342367366811																	19.53217537998313	02/24/2018 22:14:18						
02/24/2018 22:14:19 001	02/24/2018 22:14:19	001	0			55.84287635170342																	17.330804800519594	02/24/2018 22:14:19						
02/24/2018 22:14:20 000	02/24/2018 22:14:20	000	0			55.78751811696872																	14.915459250943307	02/24/2018 22:14:20						
02/24/2018 22:14:21 001	02/24/2018 22:14:21	001	0			55.78591595639541																	14.543139638572022	02/24/2018 22:14:21						
02/24/2018 22:14:22 001	02/24/2018 22:14:22	001	0			55.9332190777629																	18.3794741982639	02/24/2018 22:14:22						
02/24/2018 22:14:23 001	02/24/2018 22:14:23	001	0			55.984799083085896																	20.721166306089856	02/24/2018 22:14:23						
02/24/2018 22:14:24 000	02/24/2018 22:14:24	000	0			55.83950464064615																	19.66728412190116	02/24/2018 22:14:24						
02/24/2018 22:14:25 001	02/24/2018 22:14:25	001	0			55.905862783794646																	18.80224391460681	02/24/2018 22:14:25						
02/24/2018 22:14:26 000	02/24/2018 22:14:26	000	0			55.837543787407164																	17.655270542555733	02/24/2018 22:14:26						
02/24/2018 22:14:27 000	02/24/2018 22:14:27	000	0			55.93477341264745																	22.08114731098737	02/24/2018 22:14:27						
02/24/2018 22:14:28 001	02/24/2018 22:14:28	001	0			55.83759161309592																	18.717893567959344	02/24/2018 22:14:28						
SysDate-ms	SysDate	SysTime-ms	SameValues	Q	SMM_Time	SysMemoryLoad	P	K3	Rm	K2	Q1	P1	I2	I1	Q3	U2	Ap	P3	Q2	U1	f	P2	SysCpuLoad	SMX_SysDateTime	I3	Am	K1	Rp	U3	
02/24/2018 22:14:42 000	02/24/2018 22:14:42	000	0			55.767909584578895																	0.0	02/24/2018 22:14:42						
02/24/2018 22:14:43 001	02/24/2018 22:14:43	001	0			55.767909584578895																	0.0	02/24/2018 22:14:43						
02/24/2018 22:14:44 000	02/24/2018 22:14:44	000	0			55.769894350662256																	15.660387455601699	02/24/2018 22:14:43						
02/24/2018 22:14:45 001	02/24/2018 22:14:45	001	0			55.76948783230783																	16.34491323293532	02/24/2018 22:14:45						
02/24/2018 22:14:46 001	02/24/2018 22:14:46	001	0			55.762768323037655																	17.817435517440884	02/24/2018 22:14:46						
02/24/2018 22:14:47 000	02/24/2018 22:14:47	000	0			55.69762973495242																	25.3643358555219	02/24/2018 22:14:47						
02/24/2018 22:14:48 001	02/24/2018 22:14:48	001	0			55.697414519353025																	20.0548221196013	02/24/2018 22:14:48						
02/24/2018 22:14:49 001	02/24/2018 22:14:49	001	0			55.67651469336679																	18.097567658650192	02/24/2018 22:14:49						
02/24/2018 22:14:50 000	02/24/2018 22:14:50	000	0			55.67771033558569																	23.04596424697454	02/24/2018 22:14:50						
02/24/2018 22:14:51 000	02/24/2018 22:14:51	000	0			55.67646686767804																	21.04385761362605	02/24/2018 22:14:51						
02/24/2018 22:14:52 000	02/24/2018 22:14:52	000	0			55.68000596864596																	17.709465609374586	02/24/2018 22:14:52						
02/24/2018 22:14:53 001	02/24/2018 22:14:53	001	0			55.668097372145795																	26.253912522318924	02/24/2018 22:14:53						
02/24/2018 22:14:54 000	02/24/2018 22:14:54	000	0			55.72544037296385																	22.862828254121382	02/24/2018 22:14:54						
02/24/2018 22:14:55 000	02/24/2018 22:14:55	000	0			55.72249909310538																	21.197033026185053	02/24/2018 22:14:55						
02/24/2018 22:14:56 001	02/24/2018 22:14:56	001	0			55.727664267490994																	20.578138016332325	02/24/2018 22:14:56						
02/24/2018 22:14:57 000	02/24/2018 22:14:57	000	0			55.73873591443793																	23.60443862546502	02/24/2018 22:14:57						
02/24/2018 22:14:58 000	02/24/2018 22:14:58	000	0			55.71496654712636																	23.71897356329653	02/24/2018 22:14:58						
02/24/2018 22:14:59 001	02/24/2018 22:14:59	001	0			55.73852069883853																	24.82120194281564	02/24/2018 22:14:59						
02/24/2018 22:15:00 000	02/24/2018 22:15:00	000	0			55.785796392173516																	23.73452742683512	02/24/2018 22:15:00						
02/24/2018 22:15:01 001	02/24/2018 22:15:01	001	0			55.78232902973873																	24.572878358549865	02/24/2018 22:15:01						
02/24/2018 22:15:02 000	02/24/2018 22:15:02	000	0			55.78299858938131																	21.252135985744303	02/24/2018 22:15:02						
02/24/2018 22:15:03 001	02/24/2018 22:15:03	001	0			55.790650699582216																	18.51051649936296	02/24/2018 22:15:03						
02/24/2018 22:15:04 000	02/24/2018 22:15:04	000	0			55.78849854358821																	22.09814175101369	02/24/2018 22:15:04						
02/24/2018 22:15:05 000	02/24/2018 22:15:05	000	0			55.794428928993916																	23.892339436759556	02/24/2018 22:15:05						
02/24/2018 22:15:06 000	02/24/2018 22:15:06	000	0			55.817289608219134																	20.871208952274543	02/24/2018 22:15:06						
02/24/2018 22:15:07 000	02/24/2018 22:15:07	000	0			55.82075697065392																	24.609490624815	02/24/2018 22:15:07						
02/24/2018 22:15:08 001	02/24/2018 22:15:08	001	0			55.85614798033312																	20.01654841329802	02/24/2018 22:15:08						
02/24/2018 22:15:09 000	02/24/2018 22:15:09	000	0			55.8745130448153																	23.905512816445896	02/24/2018 22:15:09						
02/24/2018 22:15:10 000	02/24/2018 22:15:10	000	0			55.92090396290831																	20.233219797156398	02/24/2018 22:15:10						
02/24/2018 22:15:11 001	02/24/2018 22:15:11	001	0			55.93938859161238																	18.91647865909578	02/24/2018 22:15:11						
02/24/2018 22:15:12 000	02/24/2018 22:15:12	000	0			55.940847275119424																	21.922986132722833	02/24/2018 22:15:12						
02/24/2018 22:15:13 001	02/24/2018 22:15:13	001	0			55.93111474745765																	16.586383049744725	02/24/2018 22:15:13						
02/24/2018 22:15:14 000	02/24/2018 22:15:14	000	0			55.93309951354101																	20.25154825833384	02/24/2018 22:15:14						
02/24/2018 22:15:15 000	02/24/2018 22:15:15	000	0			55.91633660963214																	18.93627912088396	02/24/2018 22:15:15						
02/24/2018 22:15:16 001	02/24/2018 22:15:16	001	0			55.93503645393561																	22.71665466271562	02/24/2018 22:15:16						
02/24/2018 22:15:17 001	02/24/2018 22:15:17	001	0			55.944314637554214																	19.715321019595855	02/24/2018 22:15:17						
02/24/2018 22:15:18 001	02/24/2018 22:15:18	001	0			56.07676788256307																	25.330057188665855	02/24/2018 22:15:18						
02/24/2018 22:15:19 001	02/24/2018 22:15:19	001	0			56.3663524279787																	28.42662134630627	02/24/2018 22:15:19						
02/24/2018 22:15:20 000	02/24/2018 22:15:20	000	0			56.35925031319848																	19.39031891241535	02/24/2018 22:15:20						
02/24/2018 22:15:21 001	02/24/2018 22:15:21	001	0			56.36917414361528																	15.187952366330093	02/24/2018 22:15:21						
02/24/2018 22:15:22 001	02/24/2018 22:15:22	001	0			56.373071937248874																	16.8540345366595	02/24/2018 22:15:22						
02/24/2018 22:15:23 000	02/24/2018 22:15:23	000	0			56.3598720471523																	14.273729897873523	02/24/2018 22:15:23						
02/24/2018 22:15:24 000	02/24/2018 22:15:24	000	0			56.33478747339995																	18.728661462162343	02/24/2018 22:15:24						
02/24/2018 22:15:25 001	02/24/2018 22:15:25	001	0			56.33086576692198																	17.23173136275974	02/24/2018 22:15:25						
02/24/2018 22:15:26 000	02/24/2018 22:15:26	000	0			56.29248565169555																	16.716415285150177	02/24/2018 22:15:26						
02/24/2018 22:15:27 001	02/24/2018 22:15:27	001	0			56.29628779395163																	18.838419902407754	02/24/2018 22:15:27						
02/24/2018 22:15:28 001	02/24/2018 22:15:28	001	0			56.29279651867246																	17.60794185532858	02/24/2018 22:15:28						
02/24/2018 22:15:29 000	02/24/2018 22:15:29	000	0			56.30963116111446																	18.222122187667566	02/24/2018 22:15:29						
02/24/2018 22:15:30 001	02/24/2018 22:15:30	001	0			56.298894293988816																	18.818918283303898	02/24/2018 22:15:30						
02/24/2018 22:15:31 000	02/24/2018 22:15:31	000	0			56.294876936133335																	14.778836455507793	02/24/2018 22:15:31						
02/24/2018 22:15:32 001	02/24/2018 22:15:32	001	0			56.29671822515043																	19.76455844429833	02/24/2018 22:15:32						
02/24/2018 22:15:33 001	02/24/2018 22:15:33	001	0			56.39091091915474																	20.24955949656465	02/24/2018 22:15:33						
02/24/2018 22:15:34 000	02/24/2018 22:15:34	000	0			56.383880542907654																	16.661669700182014	02/24/2018 22:15:34						
02/24/2018 22:15:35 001	02/24/2018 22:15:35	001	0			56.381967515357424																	18.685403684687117	02/24/2018 22:15:35						
02/24/2018 22:15:36 000	02/24/2018 22:15:36	000	0			56.419917199385054																	13.337875032453795	02/24/2018 22:15:36						
02/24/2018 22:15:37 000	02/24/2018 22:15:37	000	0			56.53300104044786																	20.54415698482851	02/24/2018 22:15:37						
02/24/2018 22:15:38 000	02/24/2018 22:15:38	000	0			56.53300104044786																	20.54415698482851	02/24/2018 22:15:38						
02/24/2018 22:15:39 001	02/24/2018 22:15:39	001	0			56.43491055280996																	20.04849114993943	02/24/2018 22:15:39						
