SysDate-ms	SysDate	SysTime-ms	SameValues	Q	SMM_Time	SysMemoryLoad	P	K3	Rm	K2	Q1	P1	I2	I1	Q3	U2	Ap	P3	Q2	U1	f	P2	SysCpuLoad	SMX_SysDateTime	I3	Am	K1	Rp	U3	
02/16/2018 16:03:47 000	02/16/2018 16:03:47	000	0			41.737359012858654																	0.0	02/16/2018 16:03:47						
02/16/2018 16:03:48 001	02/16/2018 16:03:48	001	0			41.73221775131742																	0.0	02/16/2018 16:03:48						
02/16/2018 16:03:49 000	02/16/2018 16:03:49	000	0			41.73185905865175																	13.209178902160357	02/16/2018 16:03:49						
02/16/2018 16:03:50 000	02/16/2018 16:03:50	000	0			41.735924242195985																	13.209178902160357	02/16/2018 16:03:49						
02/16/2018 16:03:51 000	02/16/2018 16:03:51	000	0			41.693813723246606																	17.898900728184643	02/16/2018 16:03:51						
02/16/2018 16:03:52 000	02/16/2018 16:03:52	000	0			41.71062445284423																	16.235221423399626	02/16/2018 16:03:51						
02/16/2018 16:03:53 000	02/16/2018 16:03:53	000	0			41.755054517698255																	14.426865686250911	02/16/2018 16:03:52						
02/16/2018 16:03:54 000	02/16/2018 16:03:54	000	0			41.7215526227249																	12.975855922340662	02/16/2018 16:03:54						
02/16/2018 16:03:55 000	02/16/2018 16:03:55	000	0			41.7191852511315																	12.346097150059665	02/16/2018 16:03:55						
02/16/2018 16:03:56 000	02/16/2018 16:03:56	000	0			41.54966709733699																	16.849159347224287	02/16/2018 16:03:56						
02/16/2018 16:03:57 001	02/16/2018 16:03:57	001	0			41.54966709733699																	16.849159347224287	02/16/2018 16:03:57						
SysDate-ms	SysDate	SysTime-ms	SameValues	Q	SMM_Time	SysMemoryLoad	P	K3	Rm	K2	Q1	P1	I2	I1	Q3	U2	Ap	P3	Q2	U1	f	P2	SysCpuLoad	SMX_SysDateTime	I3	Am	K1	Rp	U3	
02/16/2018 16:06:03 000	02/16/2018 16:06:03	000	0																					02/16/2018 16:06:02						
02/16/2018 16:06:04 000	02/16/2018 16:06:04	000	0			42.38477536154427																	-100.0	02/16/2018 16:06:04						
02/16/2018 16:06:05 000	02/16/2018 16:06:05	000	0			42.36373205849178																	17.33261236797651	02/16/2018 16:06:05						
02/16/2018 16:06:06 000	02/16/2018 16:06:06	000	0			42.350579994083965																	14.523864252360363	02/16/2018 16:06:06						
02/16/2018 16:06:07 000	02/16/2018 16:06:07	000	0			42.35708428775474																	11.711951820290167	02/16/2018 16:06:07						
02/16/2018 16:06:08 000	02/16/2018 16:06:08	000	0			42.34811697111304																	13.914333921489419	02/16/2018 16:06:08						
02/16/2018 16:06:09 000	02/16/2018 16:06:09	000	0			42.356988636377224																	16.50843022918491	02/16/2018 16:06:09						
02/16/2018 16:06:10 000	02/16/2018 16:06:10	000	0			42.373010242110375																	13.525234848509815	02/16/2018 16:06:10						
02/16/2018 16:06:11 000	02/16/2018 16:06:11	000	0			42.38695143038266																	16.62109509057651	02/16/2018 16:06:11						
02/16/2018 16:06:12 000	02/16/2018 16:06:12	000	0			42.37619065041263																	15.969092086288173	02/16/2018 16:06:12						
02/16/2018 16:06:13 000	02/16/2018 16:06:13	000	0			42.352756062922346																	19.528538111734363	02/16/2018 16:06:13						
02/16/2018 16:06:14 001	02/16/2018 16:06:14	001	0			42.33233449382367																	17.692322926041403	02/16/2018 16:06:14						
02/16/2018 16:06:15 000	02/16/2018 16:06:15	000	0			42.35890166392745																	18.73950296423309	02/16/2018 16:06:15						
02/16/2018 16:06:16 000	02/16/2018 16:06:16	000	0			42.60515613533044																	24.232945486128354	02/16/2018 16:06:16						
02/16/2018 16:06:17 001	02/16/2018 16:06:17	001	0			42.56763688250161																	24.238667654273694	02/16/2018 16:06:17						
02/16/2018 16:06:18 001	02/16/2018 16:06:18	001	0			42.578302011094124																	18.960495836774506	02/16/2018 16:06:18						
02/16/2018 16:06:19 000	02/16/2018 16:06:19	000	0			42.71718781124061																	21.688899367478566	02/16/2018 16:06:19						
02/16/2018 16:06:20 001	02/16/2018 16:06:20	001	0			42.66374260405615																	20.89258064483842	02/16/2018 16:06:20						
02/16/2018 16:06:21 000	02/16/2018 16:06:21	000	0			42.686675021814494																	21.679562467021107	02/16/2018 16:06:21						
02/16/2018 16:06:22 001	02/16/2018 16:06:22	001	0			42.75212447687664																	20.899531901214463	02/16/2018 16:06:22						
02/16/2018 16:06:23 000	02/16/2018 16:06:23	000	0			42.69026194847117																	19.46155048327696	02/16/2018 16:06:23						
02/16/2018 16:06:24 000	02/16/2018 16:06:24	000	0			42.64671665885912																	20.12320513483824	02/16/2018 16:06:24						
02/16/2018 16:06:25 001	02/16/2018 16:06:25	001	0			42.47846588581665																	18.12051068158861	02/16/2018 16:06:25						
02/16/2018 16:06:26 000	02/16/2018 16:06:26	000	0			42.50209177606195																	13.281603218194682	02/16/2018 16:06:26						
02/16/2018 16:06:27 000	02/16/2018 16:06:27	000	0			42.4580204038736																	14.423104378327544	02/16/2018 16:06:27						
02/16/2018 16:06:28 001	02/16/2018 16:06:28	001	0			42.47944631243614																	20.10927377090741	02/16/2018 16:06:28						
02/16/2018 16:06:29 000	02/16/2018 16:06:29	000	0			42.513761244118335																	22.43366134672734	02/16/2018 16:06:29						
02/16/2018 16:06:30 001	02/16/2018 16:06:30	001	0			42.53042849664969																	19.490882728600123	02/16/2018 16:06:30						
02/16/2018 16:06:31 001	02/16/2018 16:06:31	001	0			42.49778746407394																	20.176708105634678	02/16/2018 16:06:31						
02/16/2018 16:06:32 001	02/16/2018 16:06:32	001	0			42.50240264303886																	18.536061363869784	02/16/2018 16:06:32						
02/16/2018 16:06:33 000	02/16/2018 16:06:33	000	0			42.499485276024764																	18.593300259904577	02/16/2018 16:06:33						
02/16/2018 16:06:34 000	02/16/2018 16:06:34	000	0			42.48092890878756																	22.622706943459992	02/16/2018 16:06:34						
02/16/2018 16:06:35 000	02/16/2018 16:06:35	000	0			42.57777592851781																	18.36133932785613	02/16/2018 16:06:35						
02/16/2018 16:06:36 001	02/16/2018 16:06:36	001	0			42.41966420149154																	23.83740422042553	02/16/2018 16:06:36						
02/16/2018 16:06:37 000	02/16/2018 16:06:37	000	0			42.45113350469278																	24.628516819579506	02/16/2018 16:06:36						
02/16/2018 16:06:38 000	02/16/2018 16:06:38	000	0			42.51799381757321																	24.06923840040138	02/16/2018 16:06:37						
02/16/2018 16:06:39 000	02/16/2018 16:06:39	000	0			42.51653513406617																	22.15762842860932	02/16/2018 16:06:39						
02/16/2018 16:06:40 001	02/16/2018 16:06:40	001	0			42.25160473120408																	15.691987421367282	02/16/2018 16:06:40						
02/16/2018 16:06:41 000	02/16/2018 16:06:41	000	0			41.945185543346454																	18.550113555605474	02/16/2018 16:06:40						
02/16/2018 16:06:42 000	02/16/2018 16:06:42	000	0			41.880214345171865																	20.642294506142733	02/16/2018 16:06:42						
02/16/2018 16:06:43 001	02/16/2018 16:06:43	001	0			41.881577377301404																	22.03378103357727	02/16/2018 16:06:43						
02/16/2018 16:06:44 000	02/16/2018 16:06:44	000	0			41.878540446065415																	22.693967613201515	02/16/2018 16:06:43						
02/16/2018 16:06:45 000	02/16/2018 16:06:45	000	0			41.85845365678803																	21.85413505405943	02/16/2018 16:06:45						
02/16/2018 16:06:46 000	02/16/2018 16:06:46	000	0			41.862375363266																	20.284918581829313	02/16/2018 16:06:46						
02/16/2018 16:06:47 001	02/16/2018 16:06:47	001	0			41.87048181751008																	19.086818226230797	02/16/2018 16:06:47						
02/16/2018 16:06:48 000	02/16/2018 16:06:48	000	0			41.87024268906631																	18.582802167024482	02/16/2018 16:06:47						
02/16/2018 16:06:49 000	02/16/2018 16:06:49	000	0			41.86966878080124																	22.37428110043348	02/16/2018 16:06:49						
02/16/2018 16:06:50 000	02/16/2018 16:06:50	000	0			41.94714639658544																	19.251266507001297	02/16/2018 16:06:49						
02/16/2018 16:06:51 000	02/16/2018 16:06:51	000	0			41.936433442304164																	17.247247487314155	02/16/2018 16:06:51						
02/16/2018 16:06:52 001	02/16/2018 16:06:52	001	0			41.92359224487326																	18.638413667111596	02/16/2018 16:06:52						
02/16/2018 16:06:53 001	02/16/2018 16:06:53	001	0			41.94917898835755																	15.72289815915422	02/16/2018 16:06:53						
02/16/2018 16:06:54 000	02/16/2018 16:06:54	000	0			41.9479355204499																	17.70408353071018	02/16/2018 16:06:53						
02/16/2018 16:06:55 000	02/16/2018 16:06:55	000	0			41.88545125809061																	17.423246065924502	02/16/2018 16:06:54						
02/16/2018 16:06:56 000	02/16/2018 16:06:56	000	0			41.91149234561808																	20.33111861757907	02/16/2018 16:06:55						
02/16/2018 16:06:57 000	02/16/2018 16:06:57	000	0			41.90410327670533																	13.77928376828147	02/16/2018 16:06:57						
02/16/2018 16:06:58 000	02/16/2018 16:06:58	000	0			41.82653000954362																	17.55699938376879	02/16/2018 16:06:58						
02/16/2018 16:06:59 001	02/16/2018 16:06:59	001	0			41.822082220489335																	19.319173950968583	02/16/2018 16:06:59						
02/16/2018 16:07:00 000	02/16/2018 16:07:00	000	0			41.84264726665428																	20.45168305015195	02/16/2018 16:06:59						
02/16/2018 16:07:01 000	02/16/2018 16:07:01	000	0			41.84415377585008																	16.126178363590594	02/16/2018 16:07:00						
02/16/2018 16:07:02 000	02/16/2018 16:07:02	000	0			41.78881945395976																	18.749502324389244	02/16/2018 16:07:02						
02/16/2018 16:07:03 000	02/16/2018 16:07:03	000	0			41.78881945395976																	18.749502324389244	02/16/2018 16:07:03						
02/16/2018 16:07:04 001	02/16/2018 16:07:04	001	0			41.80125413303624																	18.009835271545427	02/16/2018 16:07:04						
02/16/2018 16:07:05 000	02/16/2018 16:07:05	000	0			41.88844036363784																	23.19940593269536	02/16/2018 16:07:04						
02/16/2018 16:07:06 000	02/16/2018 16:07:06	000	0			41.843508129051884																	17.309416134438283	02/16/2018 16:07:06						
