SysDate-ms	SysDate	SysTime-ms	SameValues	Q	SMM_Time	SysMemoryLoad	P	K3	Rm	K2	Q1	P1	I2	I1	Q3	U2	Ap	P3	Q2	U1	f	P2	SysCpuLoad	SMX_SysDateTime	I3	Am	K1	Rp	U3	
02/17/2018 02:37:38 000	02/17/2018 02:37:38	000	0			49.37194109883824																	0.0	02/17/2018 02:37:38						
02/17/2018 02:37:39 000	02/17/2018 02:37:39	000	1			49.37194109883824																	0.0	02/17/2018 02:37:38						
02/17/2018 02:37:40 001	02/17/2018 02:37:40	001	0			49.36122814455697																	19.91428152893795	02/17/2018 02:37:39						
02/17/2018 02:37:41 001	02/17/2018 02:37:41	001	0			49.335832703827705																	21.547965374064326	02/17/2018 02:37:41						
02/17/2018 02:37:42 000	02/17/2018 02:37:42	000	0			49.344895671846906																	21.962578156446867	02/17/2018 02:37:42						
02/17/2018 02:37:43 001	02/17/2018 02:37:43	001	0			49.37901930077408																	17.708543957785704	02/17/2018 02:37:43						
02/17/2018 02:37:44 000	02/17/2018 02:37:44	000	0			49.37901930077408																	17.708543957785704	02/17/2018 02:37:44						
02/17/2018 02:37:45 001	02/17/2018 02:37:45	001	0			49.39728871387875																	18.048781268770863	02/17/2018 02:37:45						
02/17/2018 02:37:46 000	02/17/2018 02:37:46	000	0			49.440618787891395																	22.675287344255846	02/17/2018 02:37:45						
02/17/2018 02:37:47 000	02/17/2018 02:37:47	000	0			49.36911938320166																	19.171829673745933	02/17/2018 02:37:47						
SysDate-ms	SysDate	SysTime-ms	SameValues	Q	SMM_Time	SysMemoryLoad	P	K3	Rm	K2	Q1	P1	I2	I1	Q3	U2	Ap	P3	Q2	U1	f	P2	SysCpuLoad	SMX_SysDateTime	I3	Am	K1	Rp	U3	
02/17/2018 02:38:19 000	02/17/2018 02:38:19	000	0			49.855841417668195																	-100.0	02/17/2018 02:38:19						
02/17/2018 02:38:20 001	02/17/2018 02:38:20	001	0			49.6665712544176																	22.244003833065594	02/17/2018 02:38:20						
02/17/2018 02:38:21 000	02/17/2018 02:38:21	000	0			49.727262053448555																	19.499895209183983	02/17/2018 02:38:21						
02/17/2018 02:38:22 000	02/17/2018 02:38:22	000	0			49.727262053448555																	19.499895209183983	02/17/2018 02:38:22						
02/17/2018 02:38:23 000	02/17/2018 02:38:23	000	0			49.711120883493514																	19.274446504796583	02/17/2018 02:38:23						
02/17/2018 02:38:24 000	02/17/2018 02:38:24	000	0			49.719514291870134																	16.930130357228922	02/17/2018 02:38:24						
02/17/2018 02:38:25 001	02/17/2018 02:38:25	001	0			49.71418172757388																	19.766401355907337	02/17/2018 02:38:25						
02/17/2018 02:38:26 000	02/17/2018 02:38:26	000	1			49.71418172757388																	19.766401355907337	02/17/2018 02:38:25						
02/17/2018 02:38:27 000	02/17/2018 02:38:27	000	0			49.72233600750672																	16.19360964250377	02/17/2018 02:38:27						
02/17/2018 02:38:28 000	02/17/2018 02:38:28	000	0			49.76408783379043																	20.509404963625443	02/17/2018 02:38:28						
02/17/2018 02:38:29 000	02/17/2018 02:38:29	000	0			49.73988803528005																	19.403441777435038	02/17/2018 02:38:29						
02/17/2018 02:38:30 000	02/17/2018 02:38:30	000	0			49.78262028818325																	21.640714985623788	02/17/2018 02:38:30						
02/17/2018 02:38:31 001	02/17/2018 02:38:31	001	0			49.75672267772205																	15.646081335423634	02/17/2018 02:38:31						
