SysDate-ms	SysDate	SysTime-ms	SameValues	Q	SMM_Time	SysMemoryLoad	P	K3	Rm	K2	Q1	P1	I2	I1	Q3	U2	Ap	P3	Q2	U1	f	P2	SysCpuLoad	SMX_SysDateTime	I3	Am	K1	Rp	U3	
02/13/2018 00:00:27 000	02/13/2018 00:00:27	000	0			65.75530034173846																	19.12747536282815	02/13/2018 00:00:27						
02/13/2018 00:00:28 001	02/13/2018 00:00:28	001	0			65.76897848872258																	17.073677948605148	02/13/2018 00:00:28						
02/13/2018 00:00:29 000	02/13/2018 00:00:29	000	0			65.81226073704647																	17.104325005991605	02/13/2018 00:00:29						
02/13/2018 00:00:30 000	02/13/2018 00:00:30	000	0			65.81046727371813																	16.336675579411843	02/13/2018 00:00:30						
02/13/2018 00:00:31 001	02/13/2018 00:00:31	001	0			65.83483446213916																	16.719925935371737	02/13/2018 00:00:31						
02/13/2018 00:00:32 001	02/13/2018 00:00:32	001	0			65.85501690279405																	21.812682229288527	02/13/2018 00:00:32						
02/13/2018 00:00:33 001	02/13/2018 00:00:33	001	0			65.85857991660635																	18.973105217642207	02/13/2018 00:00:33						
02/13/2018 00:00:34 000	02/13/2018 00:00:34	000	0			65.78722398898287																	18.860671649733252	02/13/2018 00:00:34						
02/13/2018 00:00:35 001	02/13/2018 00:00:35	001	0			65.7177093503765																	23.637135159587032	02/13/2018 00:00:35						
02/13/2018 00:00:36 000	02/13/2018 00:00:36	000	0			65.68184008380973																	16.868479491765797	02/13/2018 00:00:36						
02/13/2018 00:00:37 001	02/13/2018 00:00:37	001	0			65.75520469036096																	19.61546396848276	02/13/2018 00:00:37						
02/13/2018 00:00:38 000	02/13/2018 00:00:38	000	0			65.87304718745494																	24.489078066739356	02/13/2018 00:00:38						
02/13/2018 00:00:39 000	02/13/2018 00:00:39	000	0			65.82421715923539																	19.778538314406347	02/13/2018 00:00:39						
02/13/2018 00:00:40 001	02/13/2018 00:00:40	001	0			65.8004717047682																	20.08237078970778	02/13/2018 00:00:40						
02/13/2018 00:00:41 001	02/13/2018 00:00:41	001	0			65.83308882449957																	19.972343442990503	02/13/2018 00:00:41						
02/13/2018 00:00:42 000	02/13/2018 00:00:42	000	0			65.83258665476764																	16.621920984992645	02/13/2018 00:00:42						
02/13/2018 00:00:43 001	02/13/2018 00:00:43	001	0			65.83713009519943																	17.402450048751838	02/13/2018 00:00:43						
02/13/2018 00:00:44 001	02/13/2018 00:00:44	001	0			65.83660401262311																	18.682095778214737	02/13/2018 00:00:44						
02/13/2018 00:00:45 000	02/13/2018 00:00:45	000	0			65.83894747137214																	21.205120144226484	02/13/2018 00:00:44						
02/13/2018 00:00:46 001	02/13/2018 00:00:46	001	0			65.90372736679171																	24.33101645089887	02/13/2018 00:00:45						
02/13/2018 00:00:47 001	02/13/2018 00:00:47	001	0			65.99045925335014																	27.210808432273403	02/13/2018 00:00:47						
02/13/2018 00:00:48 000	02/13/2018 00:00:48	000	0			65.99770484519661																	28.429527879085747	02/13/2018 00:00:48						
02/13/2018 00:00:49 001	02/13/2018 00:00:49	001	0			66.00169829020771																	29.00226749202416	02/13/2018 00:00:49						
02/13/2018 00:00:50 001	02/13/2018 00:00:50	001	0			65.97742675316421																	25.45823937688516	02/13/2018 00:00:50						
02/13/2018 00:00:51 001	02/13/2018 00:00:51	001	0			66.00674390037145																	25.26565635092417	02/13/2018 00:00:51						
02/13/2018 00:00:52 000	02/13/2018 00:00:52	000	0			66.0916105850684																	26.634164062922217	02/13/2018 00:00:52						
02/13/2018 00:00:53 000	02/13/2018 00:00:53	000	0			66.08957799329627																	24.01987676263039	02/13/2018 00:00:53						
02/13/2018 00:00:54 000	02/13/2018 00:00:54	000	0			66.13642325543246																	21.367128697190708	02/13/2018 00:00:53						
02/13/2018 00:00:55 000	02/13/2018 00:00:55	000	0			66.08606280517273																	20.82322671872988	02/13/2018 00:00:55						
02/13/2018 00:00:56 001	02/13/2018 00:00:56	001	0			66.12293641120337																	20.82322671872988	02/13/2018 00:00:56						
02/13/2018 00:00:57 000	02/13/2018 00:00:57	000	0			66.14455362252093																	19.090049664115615	02/13/2018 00:00:57						
02/13/2018 00:00:58 000	02/13/2018 00:00:58	000	0			66.11774732397336																	19.741259485082587	02/13/2018 00:00:58						
02/13/2018 00:00:59 001	02/13/2018 00:00:59	001	0			66.12217120018326																	19.80473380886254	02/13/2018 00:00:58						
02/13/2018 00:01:00 000	02/13/2018 00:01:00	000	0			66.17705117803041																	31.18495784492086	02/13/2018 00:01:00						
02/13/2018 00:01:01 000	02/13/2018 00:01:01	000	0			66.21081611429192																	20.93771034997134	02/13/2018 00:01:01						
02/13/2018 00:01:02 001	02/13/2018 00:01:02	001	0			66.20648788945954																	21.12209871772085	02/13/2018 00:01:02						
02/13/2018 00:01:03 000	02/13/2018 00:01:03	000	0			66.20648788945954																	21.12209871772085	02/13/2018 00:01:03						
02/13/2018 00:01:04 001	02/13/2018 00:01:04	001	0			66.21222697211022																	22.028484497377534	02/13/2018 00:01:04						
02/13/2018 00:01:05 000	02/13/2018 00:01:05	000	0			66.17169470088977																	18.764118796153227	02/13/2018 00:01:05						
02/13/2018 00:01:06 001	02/13/2018 00:01:06	001	0			66.15124921894673																	24.29893673739607	02/13/2018 00:01:05						
02/13/2018 00:01:07 000	02/13/2018 00:01:07	000	0			66.2765525234866																	22.72819005505874	02/13/2018 00:01:07						
02/13/2018 00:01:08 000	02/13/2018 00:01:08	000	0			66.30661096886953																	22.450258392501155	02/13/2018 00:01:08						
02/13/2018 00:01:09 001	02/13/2018 00:01:09	001	0			66.3049370697631																	21.511221011292037	02/13/2018 00:01:09						
02/13/2018 00:01:10 000	02/13/2018 00:01:10	000	0			66.36742133212239																	30.103544351273882	02/13/2018 00:01:10						
02/13/2018 00:01:11 000	02/13/2018 00:01:11	000	0			66.46747267299926																	27.800387324370103	02/13/2018 00:01:11						
02/13/2018 00:01:12 001	02/13/2018 00:01:12	001	0			66.7721701360617																	31.680275935874413	02/13/2018 00:01:12						
02/13/2018 00:01:13 000	02/13/2018 00:01:13	000	0			66.70865762139415																	23.221166406249527	02/13/2018 00:01:13						
02/13/2018 00:01:14 001	02/13/2018 00:01:14	001	0			66.88908003222494																	30.559288521532345	02/13/2018 00:01:14						
02/13/2018 00:01:15 000	02/13/2018 00:01:15	000	0			66.92449495474852																	23.47710060043927	02/13/2018 00:01:15						
02/13/2018 00:01:16 001	02/13/2018 00:01:16	001	0			67.01459855236422																	25.079818686048238	02/13/2018 00:01:16						
02/13/2018 00:01:17 000	02/13/2018 00:01:17	000	0			67.00216387328774																	31.046632016669406	02/13/2018 00:01:17						
02/13/2018 00:01:18 000	02/13/2018 00:01:18	000	0			66.96237290024303																	28.849934723333515	02/13/2018 00:01:18						
02/13/2018 00:01:19 001	02/13/2018 00:01:19	001	0			66.9007734131257																	21.638495931041845	02/13/2018 00:01:19						
02/13/2018 00:01:20 001	02/13/2018 00:01:20	001	0			66.89749735344594																	23.121559716891017	02/13/2018 00:01:20						
02/13/2018 00:01:21 001	02/13/2018 00:01:21	001	0			66.88472789454818																	22.511828669377966	02/13/2018 00:01:21						
02/13/2018 00:01:22 001	02/13/2018 00:01:22	001	0			66.31562611119999																	33.310215320630135	02/13/2018 00:01:22						
02/13/2018 00:01:23 000	02/13/2018 00:01:23	000	0			66.42593606231496																	33.19169241774191	02/13/2018 00:01:23						
02/13/2018 00:01:24 001	02/13/2018 00:01:24	001	0			66.35070625390227																	22.086560482078312	02/13/2018 00:01:24						
02/13/2018 00:01:25 000	02/13/2018 00:01:25	000	0			66.2732047252737																	22.896823197592642	02/13/2018 00:01:25						
02/13/2018 00:01:26 001	02/13/2018 00:01:26	001	0			66.14290363625886																	21.11080923368387	02/13/2018 00:01:26						
02/13/2018 00:01:27 000	02/13/2018 00:01:27	000	0			65.8792406141488																	26.097702721796335	02/13/2018 00:01:27						
02/13/2018 00:01:28 001	02/13/2018 00:01:28	001	0			65.87649063704535																	23.2805762966665	02/13/2018 00:01:28						
02/13/2018 00:01:29 000	02/13/2018 00:01:29	000	0			65.88017321507954																	21.629055113520536	02/13/2018 00:01:29						
02/13/2018 00:01:30 001	02/13/2018 00:01:30	001	0			65.86580159560845																	25.48538594663341	02/13/2018 00:01:30						
02/13/2018 00:01:31 001	02/13/2018 00:01:31	001	0			65.86840809564563																	24.644086469363568	02/13/2018 00:01:31						
02/13/2018 00:01:32 000	02/13/2018 00:01:32	000	0			65.8416974484756																	24.20744933069521	02/13/2018 00:01:32						
02/13/2018 00:01:33 000	02/13/2018 00:01:33	000	0			65.87383631131941																	22.487299152116226	02/13/2018 00:01:33						
02/13/2018 00:01:34 001	02/13/2018 00:01:34	001	0			65.89892088507176																	22.675217769081247	02/13/2018 00:01:34						
02/13/2018 00:01:35 000	02/13/2018 00:01:35	000	0			65.9774506660086																	22.823473861935817	02/13/2018 00:01:35						
02/13/2018 00:01:36 001	02/13/2018 00:01:36	001	0			66.045195754131																	23.79318917723776	02/13/2018 00:01:36						
02/13/2018 00:01:37 000	02/13/2018 00:01:37	000	0			65.98452886794442																	19.9951544385343	02/13/2018 00:01:37						
02/13/2018 00:01:38 001	02/13/2018 00:01:38	001	0			66.00253523976093																	20.255562471604726	02/13/2018 00:01:38						
02/13/2018 00:01:39 000	02/13/2018 00:01:39	000	0			66.03606104757867																	24.635569139723945	02/13/2018 00:01:39						
02/13/2018 00:01:40 001	02/13/2018 00:01:40	001	0			66.03795016228452																	20.52223497702135	02/13/2018 00:01:40						
02/13/2018 00:01:41 001	02/13/2018 00:01:41	001	0			66.04667835048244																	15.690297864304092	02/13/2018 00:01:41						
02/13/2018 00:01:42 000	02/13/2018 00:01:42	000	0			66.12886679660906																	18.812603601362987	02/13/2018 00:01:42						
02/13/2018 00:01:43 001	02/13/2018 00:01:43	001	0			66.1696142834289																	22.67855018463768	02/13/2018 00:01:43						
02/13/2018 00:01:44 001	02/13/2018 00:01:44	001	0			66.12107120934189																	22.059137282913955	02/13/2018 00:01:44						
02/13/2018 00:01:45 000	02/13/2018 00:01:45	000	0			66.14044061328794																	23.006196474216978	02/13/2018 00:01:45						
02/13/2018 00:01:46 000	02/13/2018 00:01:46	000	0			66.12802984705584																	20.789217515234238	02/13/2018 00:01:46						
02/13/2018 00:01:47 001	02/13/2018 00:01:47	001	0			66.21755953640647																	22.170404403220758	02/13/2018 00:01:47						
02/13/2018 00:01:48 000	02/13/2018 00:01:48	000	0			66.24747450472314																	18.604039000357698	02/13/2018 00:01:48						
02/13/2018 00:01:49 001	02/13/2018 00:01:49	001	0			66.2080422243441																	18.642689707724493	02/13/2018 00:01:49						
02/13/2018 00:01:50 000	02/13/2018 00:01:50	000	0			66.21512042627992																	23.88548750806517	02/13/2018 00:01:50						
02/13/2018 00:01:51 001	02/13/2018 00:01:51	001	0			66.21382913268353																	20.12120070642034	02/13/2018 00:01:51						
02/13/2018 00:01:52 001	02/13/2018 00:01:52	001	0			66.18898368737496																	20.766498877547846	02/13/2018 00:01:52						
02/13/2018 00:01:53 001	02/13/2018 00:01:53	001	0			66.24068325691984																	21.446375756591042	02/13/2018 00:01:53						
02/13/2018 00:01:54 000	02/13/2018 00:01:54	000	0			66.2643569728539																	23.424191124417426	02/13/2018 00:01:54						
02/13/2018 00:01:55 001	02/13/2018 00:01:55	001	0			66.24513104597412																	20.399906989997817	02/13/2018 00:01:55						
02/13/2018 00:01:56 000	02/13/2018 00:01:56	000	0			66.26471566551956																	21.266240029104367	02/13/2018 00:01:56						
02/13/2018 00:01:57 001	02/13/2018 00:01:57	001	0			66.31120223499008																	19.24044210240735	02/13/2018 00:01:57						
02/13/2018 00:01:58 000	02/13/2018 00:01:58	000	0			66.33078685453555																	22.034998223678915	02/13/2018 00:01:58						
02/13/2018 00:01:59 000	02/13/2018 00:01:59	000	0			66.32746296916702																	21.590604565936722	02/13/2018 00:01:59						
02/13/2018 00:02:00 001	02/13/2018 00:02:00	001	0			66.34087807486299																	20.054054664849772	02/13/2018 00:02:00						
02/13/2018 00:02:01 000	02/13/2018 00:02:01	000	0			66.35589534113227																	25.545556320745877	02/13/2018 00:02:01						
02/13/2018 00:02:02 002	02/13/2018 00:02:02	002	0			66.27289385829678																	21.06589415404696	02/13/2018 00:02:02						
02/13/2018 00:02:03 000	02/13/2018 00:02:03	000	0			66.32136519385067																	22.446709178738566	02/13/2018 00:02:03						
02/13/2018 00:02:04 000	02/13/2018 00:02:04	000	0			66.35226058878683																	20.8665102708939	02/13/2018 00:02:04						
02/13/2018 00:02:05 000	02/13/2018 00:02:05	000	0			66.30893051477419																	17.593497053449823	02/13/2018 00:02:05						
02/13/2018 00:02:06 000	02/13/2018 00:02:06	000	0			66.37366258450501																	23.964111123965694	02/13/2018 00:02:06						
02/13/2018 00:02:07 001	02/13/2018 00:02:07	001	0			66.30364577616669																	20.203300470985987	02/13/2018 00:02:07						
02/13/2018 00:02:08 000	02/13/2018 00:02:08	000	0			66.33544985918923																	19.434257255733456	02/13/2018 00:02:08						
02/13/2018 00:02:09 000	02/13/2018 00:02:09	000	0			66.31050876250313																	20.121576422396302	02/13/2018 00:02:09						
02/13/2018 00:02:10 001	02/13/2018 00:02:10	001	0			66.42141653472754																	18.123578427608976	02/13/2018 00:02:10						
02/13/2018 00:02:11 000	02/13/2018 00:02:11	000	1			66.42141653472754																	18.123578427608976	02/13/2018 00:02:10						
02/13/2018 00:02:12 000	02/13/2018 00:02:12	000	0			66.36371484124382																	20.381395712838458	02/13/2018 00:02:12						
02/13/2018 00:02:13 001	02/13/2018 00:02:13	001	0			66.36371484124382																	20.381395712838458	02/13/2018 00:02:13						
02/13/2018 00:02:14 000	02/13/2018 00:02:14	000	0			66.36801915323184																	21.82035844153042	02/13/2018 00:02:13						
02/13/2018 00:02:15 001	02/13/2018 00:02:15	001	0			66.4185469934022																	22.1116251014685	02/13/2018 00:02:15						
02/13/2018 00:02:16 001	02/13/2018 00:02:16	001	0			66.42046002095243																	18.504314419952873	02/13/2018 00:02:16						
02/13/2018 00:02:17 000	02/13/2018 00:02:17	000	0			66.46962482899326																	24.477380113908698	02/13/2018 00:02:17						
02/13/2018 00:02:18 001	02/13/2018 00:02:18	001	0			66.45109237460045																	23.77650144677976	02/13/2018 00:02:18						
02/13/2018 00:02:19 000	02/13/2018 00:02:19	000	0			66.44853370025201																	22.461468612965984	02/13/2018 00:02:19						
02/13/2018 00:02:20 001	02/13/2018 00:02:20	001	0			66.50107021935014																	22.63522225340847	02/13/2018 00:02:20						
02/13/2018 00:02:21 000	02/13/2018 00:02:21	000	0			66.50494410013934																	25.6704325841388	02/13/2018 00:02:21						
02/13/2018 00:02:22 001	02/13/2018 00:02:22	001	0			66.2933871659286																	23.803912503002202	02/13/2018 00:02:22						
02/13/2018 00:02:23 000	02/13/2018 00:02:23	000	0			66.29264586775288																	24.414024407789768	02/13/2018 00:02:23						
02/13/2018 00:02:24 001	02/13/2018 00:02:24	001	0			66.28061770703083																	20.89684813266065	02/13/2018 00:02:24						
02/13/2018 00:02:25 001	02/13/2018 00:02:25	001	0			66.20450312337617																	23.37408481027089	02/13/2018 00:02:25						
02/13/2018 00:02:26 000	02/13/2018 00:02:26	000	0			66.24312236704638																	22.09395840466296	02/13/2018 00:02:26						
02/13/2018 00:02:27 000	02/13/2018 00:02:27	000	0			66.25211359653244																	20.509613856475294	02/13/2018 00:02:27						
02/13/2018 00:02:28 001	02/13/2018 00:02:28	001	0			66.28238725751478																	19.549640952078352	02/13/2018 00:02:28						
02/13/2018 00:02:29 000	02/13/2018 00:02:29	000	0			66.2259290319387																	25.439024984979753	02/13/2018 00:02:29						
02/13/2018 00:02:30 000	02/13/2018 00:02:30	000	0			66.17279469173116																	17.644737030408585	02/13/2018 00:02:30						
02/13/2018 00:02:31 001	02/13/2018 00:02:31	001	0			66.2473071148125																	22.111572225811205	02/13/2018 00:02:31						
02/13/2018 00:02:32 001	02/13/2018 00:02:32	001	0			65.88997748127446																	23.288244800008318	02/13/2018 00:02:32						
02/13/2018 00:02:33 001	02/13/2018 00:02:33	001	0			65.85317561377695																	21.47767204542548	02/13/2018 00:02:33						
02/13/2018 00:02:34 000	02/13/2018 00:02:34	000	0			65.85635602207921																	24.17829912258189	02/13/2018 00:02:34						
02/13/2018 00:02:35 001	02/13/2018 00:02:35	001	0			65.90042739426757																	19.638838332990737	02/13/2018 00:02:35						
02/13/2018 00:02:36 000	02/13/2018 00:02:36	000	0			65.9290988946766																	20.409902361490005	02/13/2018 00:02:36						
02/13/2018 00:02:37 000	02/13/2018 00:02:37	000	0			65.95676605562176																	16.948409364677087	02/13/2018 00:02:37						
02/13/2018 00:02:38 001	02/13/2018 00:02:38	001	0			65.8990882749824																	22.01936348552738	02/13/2018 00:02:38						
02/13/2018 00:02:39 000	02/13/2018 00:02:39	000	0			65.93557927550299																	20.208868425927328	02/13/2018 00:02:39						
02/13/2018 00:02:40 000	02/13/2018 00:02:40	000	0			65.97580067974651																	24.566330004533587	02/13/2018 00:02:40						
02/13/2018 00:02:41 001	02/13/2018 00:02:41	001	0			66.01657207941074																	16.031448072038422	02/13/2018 00:02:41						
02/13/2018 00:02:42 000	02/13/2018 00:02:42	000	0			66.03264151083263																	19.453854107861478	02/13/2018 00:02:42						
02/13/2018 00:02:43 001	02/13/2018 00:02:43	001	0			66.02568287311868																	13.626628990928346	02/13/2018 00:02:43						
02/13/2018 00:02:44 001	02/13/2018 00:02:44	001	0			65.40249023578781																	23.745309915356614	02/13/2018 00:02:44						
02/13/2018 00:02:45 000	02/13/2018 00:02:45	000	0			65.4128684102478																	27.4328797532283	02/13/2018 00:02:45						
02/13/2018 00:02:46 001	02/13/2018 00:02:46	001	0			64.79285618121918																	28.482703436662238	02/13/2018 00:02:46						
02/13/2018 00:02:47 000	02/13/2018 00:02:47	000	0			64.85923823721207																	21.66729008050483	02/13/2018 00:02:47						
02/13/2018 00:02:48 001	02/13/2018 00:02:48	001	0			64.78558667652833																	18.021424663446684	02/13/2018 00:02:48						
02/13/2018 00:02:49 000	02/13/2018 00:02:49	000	0			64.77085636439158																	16.229307495081148	02/13/2018 00:02:49						
02/13/2018 00:02:50 001	02/13/2018 00:02:50	001	0			64.79873874093613																	16.588421598301363	02/13/2018 00:02:49						
02/13/2018 00:02:51 000	02/13/2018 00:02:51	000	0			64.8083756172204																	22.70883118214678	02/13/2018 00:02:51						
02/13/2018 00:02:52 000	02/13/2018 00:02:52	000	0			64.84591878289362																	27.0268341750183	02/13/2018 00:02:52						
02/13/2018 00:02:53 001	02/13/2018 00:02:53	001	0			64.83917536077905																	20.728845562499522	02/13/2018 00:02:52						
02/13/2018 00:02:54 001	02/13/2018 00:02:54	001	0			64.84457966360844																	21.821061372524962	02/13/2018 00:02:54						
02/13/2018 00:02:55 000	02/13/2018 00:02:55	000	0			64.9040987332649																	24.320428801658224	02/13/2018 00:02:54						
02/13/2018 00:02:56 001	02/13/2018 00:02:56	001	0			64.90357265068857																	23.637362064380852	02/13/2018 00:02:56						
02/13/2018 00:02:57 000	02/13/2018 00:02:57	000	0			65.00376746863174																	22.834996787020966	02/13/2018 00:02:57						
02/13/2018 00:02:58 001	02/13/2018 00:02:58	001	0			64.9374332383276																	25.373167321153144	02/13/2018 00:02:58						
02/13/2018 00:02:59 000	02/13/2018 00:02:59	000	0			64.96476561945147																	18.51063685143759	02/13/2018 00:02:58						
02/13/2018 00:03:00 001	02/13/2018 00:03:00	001	0			65.01342825776038																	24.286261453109315	02/13/2018 00:03:00						
02/13/2018 00:03:01 000	02/13/2018 00:03:01	000	0			65.05054099223477																	20.912156853264353	02/13/2018 00:03:01						
02/13/2018 00:03:02 000	02/13/2018 00:03:02	000	0			65.03301287730582																	19.587681697957883	02/13/2018 00:03:02						
02/13/2018 00:03:03 000	02/13/2018 00:03:03	000	0			65.08079074037275																	18.624330762343465	02/13/2018 00:03:03						
02/13/2018 00:03:04 001	02/13/2018 00:03:04	001	0			65.06763867596493																	19.811003567039986	02/13/2018 00:03:04						
02/13/2018 00:03:05 000	02/13/2018 00:03:05	000	0			65.0906667451008																	18.804060256681097	02/13/2018 00:03:05						
02/13/2018 00:03:06 000	02/13/2018 00:03:06	000	0			65.1339250805803																	18.30457687971322	02/13/2018 00:03:06						
02/13/2018 00:03:07 001	02/13/2018 00:03:07	001	0			65.12586645202498																	22.938832791689112	02/13/2018 00:03:07						
02/13/2018 00:03:08 001	02/13/2018 00:03:08	001	0			65.161879195658																	21.81086763576102	02/13/2018 00:03:08						
02/13/2018 00:03:09 001	02/13/2018 00:03:09	001	0			65.19308545757107																	17.69187837567513	02/13/2018 00:03:09						
02/13/2018 00:03:10 000	02/13/2018 00:03:10	000	0			65.1592966084652																	17.27387997422235	02/13/2018 00:03:09						
02/13/2018 00:03:11 001	02/13/2018 00:03:11	001	0			65.16173571859173																	17.697393753369195	02/13/2018 00:03:11						
02/13/2018 00:03:12 000	02/13/2018 00:03:12	000	0			65.22945689386978																	17.34548191807552	02/13/2018 00:03:12						
02/13/2018 00:03:13 000	02/13/2018 00:03:13	000	0			65.21565918266376																	21.04258559546586	02/13/2018 00:03:13						
02/13/2018 00:03:14 001	02/13/2018 00:03:14	001	0			65.24502415555975																	17.738824217862437	02/13/2018 00:03:13						
02/13/2018 00:03:15 000	02/13/2018 00:03:15	000	0			65.34847112033827																	20.47931337205484	02/13/2018 00:03:15						
02/13/2018 00:03:16 001	02/13/2018 00:03:16	001	0			65.28914335343686																	18.972278354193485	02/13/2018 00:03:16						
02/13/2018 00:03:17 000	02/13/2018 00:03:17	000	0			65.27976951844076																	20.609645977770686	02/13/2018 00:03:16						
02/13/2018 00:03:18 000	02/13/2018 00:03:18	000	0			65.26331748150879																	21.727977169496004	02/13/2018 00:03:18						
02/13/2018 00:03:19 001	02/13/2018 00:03:19	001	0			65.30294106464288																	17.032930868502994	02/13/2018 00:03:19						
02/13/2018 00:03:20 000	02/13/2018 00:03:20	000	0			65.38823818053862																	19.699971893479884	02/13/2018 00:03:20						
02/13/2018 00:03:21 001	02/13/2018 00:03:21	001	0			65.38072954740399																	16.475186196593818	02/13/2018 00:03:21						
02/13/2018 00:03:22 000	02/13/2018 00:03:22	000	0			65.33524731739733																	18.045369384162747	02/13/2018 00:03:22						
02/13/2018 00:03:23 001	02/13/2018 00:03:23	001	0			65.3482319918945																	22.084915442189622	02/13/2018 00:03:22						
02/13/2018 00:03:24 000	02/13/2018 00:03:24	000	0			65.3527754323263																	23.25101996736344	02/13/2018 00:03:23						
02/13/2018 00:03:25 000	02/13/2018 00:03:25	000	0			65.45165504382865																	30.026307483322146	02/13/2018 00:03:25						
02/13/2018 00:03:26 001	02/13/2018 00:03:26	001	0			65.45165504382865																	30.026307483322146	02/13/2018 00:03:26						
02/13/2018 00:03:27 000	02/13/2018 00:03:27	000	0			65.50132202160142																	27.391453814843647	02/13/2018 00:03:27						
02/13/2018 00:03:28 001	02/13/2018 00:03:28	001	0			65.45952236962896																	19.245529624431335	02/13/2018 00:03:28						
02/13/2018 00:03:29 001	02/13/2018 00:03:29	001	0			65.29669981226026																	37.98153666355856	02/13/2018 00:03:29						
02/13/2018 00:03:30 001	02/13/2018 00:03:30	001	0			65.17562908117526																	30.519227761934044	02/13/2018 00:03:30						
02/13/2018 00:03:31 000	02/13/2018 00:03:31	000	0			65.25941968787521																	29.68697968364966	02/13/2018 00:03:31						
02/13/2018 00:03:32 001	02/13/2018 00:03:32	001	0			65.27250001374989																	29.915674201700206	02/13/2018 00:03:32						
02/13/2018 00:03:33 000	02/13/2018 00:03:33	000	0			65.26496746777087																	26.23354138275815	02/13/2018 00:03:33						
02/13/2018 00:03:34 001	02/13/2018 00:03:34	001	0			65.239787242641																	20.254126020246822	02/13/2018 00:03:34						
02/13/2018 00:03:35 000	02/13/2018 00:03:35	000	0			65.26185879800175																	22.399093559078388	02/13/2018 00:03:35						
02/13/2018 00:03:36 001	02/13/2018 00:03:36	001	0			65.2871585873535																	19.11700672338653	02/13/2018 00:03:36						
02/13/2018 00:03:37 000	02/13/2018 00:03:37	000	0			65.35693626724805																	23.876209785899228	02/13/2018 00:03:37						
